,individuo_id,progenie,cap,altura,dap,volume,ima,resistente
2515,3433,126,,,,,,0
2516,3592,126,32.983188,17.2,10.5042,0.0671,21.2936,1
2517,3888,126,,,,,,0
2518,4124,126,,,,,,0
2519,4247,126,,,,,,0
2520,127,127,,,,,,0
2521,226,127,,,,,,0
2522,641,127,49.97467,14.6,15.9155,0.1307,41.494,1
2523,828,127,,,,,,0
2524,971,127,,,,,,0
2525,1218,127,,,,,,0
2526,1346,127,24.987178,11.0,7.9577,0.0246,7.8156,1
2527,1567,127,,,,,,0
2528,1932,127,,,,,,0
2529,2105,127,,,,,,0
2530,2282,127,,,,,,0
2531,2576,127,34.982112,11.0,11.1408,0.0483,15.3187,1
2532,2753,127,44.977046,15.0,14.3239,0.1088,34.5309,1
2533,3064,127,,,,,,0
2534,3205,127,,,,,,0
2535,3403,127,,,,,,0
2536,3565,127,,,,,,0
2537,3919,127,,,,,,0
2538,4118,127,,,,,,0
2539,4196,127,,,,,,0
2540,128,128,21.988792,10.8,7.0028,0.0187,5.9424,1
2541,274,128,,,,,,0
2542,644,128,38.980274,15.2,12.4141,0.0828,26.2824,1
2543,845,128,,,,,,0
2544,1045,128,,,,,,0
2545,1237,128,,,,,,0
2546,1341,128,,,,,,0
2547,1681,128,,,,,,0
2548,1778,128,12.99332,7.1,4.138,0.0043,1.3641,1
2549,2153,128,30.48469,13.0,9.7085,0.0433,13.7479,1
2550,2343,128,,,,,,0
2551,2552,128,32.983188,15.1,10.5042,0.0589,18.6938,1
2552,2747,128,,,,,,0
2553,2942,128,,,,,,0
2554,3116,128,8.995472,10.6,2.8648,0.0031,0.9761,1
2555,3313,128,25.487066,10.7,8.1169,0.0249,7.9096,1
2556,3707,128,,,,,,0
2557,3811,128,,,,,,0
2558,4049,128,,,,,,0
2559,4285,128,,,,,,0
2560,129,129,39.979736,14.9,12.7324,0.0854,27.1018,1
2561,356,129,,,,,,0
2562,504,129,,,,,,0
2563,858,129,,,,,,0
2564,1048,129,27.985878,10.7,8.9127,0.03,9.5366,1
2565,1308,129,,,,,,0
2566,1528,129,,,,,,0
2567,1542,129,,,,,,0
2568,1878,129,27.985878,11.4,8.9127,0.032,10.1605,1
2569,2138,129,28.98534,14.3,9.231,0.0431,13.6718,1
2570,2363,129,13.992782,8.0,4.4563,0.0056,1.7825,1
2571,2586,129,35.981888,14.4,11.4592,0.0668,21.2158,1
2572,2673,129,26.986416,10.6,8.5944,0.0277,8.7847,1
2573,2967,129,21.988792,10.0,7.0028,0.0173,5.5022,1
2574,3280,129,34.982112,13.3,11.1408,0.0583,18.5217,1
2575,3384,129,33.98265,16.2,10.8225,0.0671,21.2895,1
2576,3605,129,29.984802,13.0,9.5493,0.0419,13.3008,1
2577,3906,129,32.983188,14.6,10.5042,0.0569,18.0748,1
2578,3961,129,31.983726,11.0,10.1859,0.0403,12.8052,1
2579,4278,129,28.485452,12.0,9.0718,0.0349,11.0806,1
2580,130,130,,,,,,0
2581,320,130,,,,,,0
2582,500,130,,,,,,0
2583,715,130,36.98135,14.2,11.7775,0.0696,22.0996,1
2584,980,130,,,,,,0
2585,1134,130,,,,,,0
2586,1497,130,,,,,,0
2587,1724,130,,,,,,0
2588,1885,130,,,,,,0
2589,2134,130,,,,,,0
2590,2291,130,,,,,,0
2591,2458,130,,,,,,0
2592,2655,130,,,,,,0
2593,2982,130,,,,,,0
2594,3265,130,,,,,,0
2595,3461,130,,,,,,0
2596,3616,130,30.984264,13.7,9.8676,0.0471,14.967,1
2597,3903,130,,,,,,0
2598,4169,130,47.475858,16.3,15.1197,0.1317,41.8087,1
2599,4277,130,44.477472,15.8,14.1648,0.112,35.5688,1
2600,131,131,39.979736,14.9,12.7324,0.0854,27.1018,1
2601,329,131,39.979736,17.0,12.7324,0.0974,30.9215,1
2602,637,131,,,,,,0
2603,850,131,,,,,,0
2604,895,131,,,,,,0
2605,1179,131,,,,,,0
2606,1445,131,27.985878,12.0,8.9127,0.0337,10.6952,1
2607,1739,131,,,,,,0
2608,1949,131,,,,,,0
2609,2199,131,,,,,,0
2610,2271,131,,,,,,0
2611,2538,131,25.487066,12.9,8.1169,0.03,9.5359,1
2612,2656,131,20.98933,13.5,6.6845,0.0213,6.7681,1
2613,2932,131,,,,,,0
2614,3285,131,,,,,,0
2615,3509,131,,,,,,0
2616,3697,131,29.484914,15.2,9.3901,0.0474,15.0376,1
2617,3856,131,,,,,,0
2618,3979,131,,,,,,0
2619,4374,131,,,,,,0
2620,132,132,,,,,,0
2621,319,132,36.98135,14.1,11.7775,0.0691,21.9439,1
2622,592,132,,,,,,0
2623,664,132,37.980812,14.5,12.0958,0.075,23.8028,1
2624,1097,132,42.978122,16.1,13.6873,0.1066,33.8419,1
2625,1293,132,,,,,,0
2626,1350,132,,,,,,0
2627,1588,132,44.477472,17.9,14.1648,0.1269,40.2963,1
2628,1920,132,40.979198,16.6,13.0507,0.0999,31.7225,1
2629,2146,132,36.98135,13.9,11.7775,0.0681,21.6327,1
2630,2404,132,,,,,,0
2631,2486,132,21.489218,8.6,6.8437,0.0142,4.5193,1
2632,2805,132,36.98135,14.0,11.7775,0.0686,21.7883,1
2633,3028,132,38.980274,15.7,12.4141,0.0855,27.1469,1
2634,3257,132,40.979198,14.5,13.0507,0.0873,27.7094,1
2635,3389,132,21.988792,6.3,7.0028,0.0109,3.4664,1
2636,3699,132,,,,,,0
2637,3795,132,33.483076,14.1,10.6634,0.0567,17.9887,1
2638,3998,132,38.980274,15.5,12.4141,0.0844,26.8011,1
2639,4387,132,,,,,,0
2640,133,133,15.99202,7.6,5.093,0.007,2.2118,1
2641,268,133,32.983188,13.6,10.5042,0.053,16.8368,1
2642,445,133,39.979736,14.4,12.7324,0.0825,26.1924,1
2643,699,133,15.99202,8.0,5.093,0.0073,2.3282,1
2644,973,133,44.977046,14.3,14.3239,0.1037,32.9195,1
2645,1216,133,13.992782,5.6,4.4563,0.0039,1.2478,1
2646,1446,133,41.97866,15.2,13.369,0.096,30.4814,1
2647,1593,133,43.977584,15.8,14.0056,0.1095,34.774,1
2648,1832,133,20.489756,10.7,6.5254,0.0161,5.1119,1
2649,2149,133,,,,,,0
2650,2411,133,39.979736,15.1,12.7324,0.0865,27.4656,1
2651,2597,133,27.985878,11.8,8.9127,0.0331,10.517,1
2652,2838,133,6.996548,2.0,2.2282,0.0004,0.1114,1
2653,3051,133,,,,,,0
2654,3279,133,,,,,,0
2655,3480,133,25.986954,12.3,8.2761,0.0298,9.4524,1
2656,3521,133,17.990944,9.7,5.7296,0.0113,3.5728,1
2657,3805,133,,,,,,0
2658,4098,133,36.98135,16.0,11.7775,0.0784,24.9009,1
2659,4323,133,35.981888,16.5,11.4592,0.0766,24.3098,1
2660,134,134,14.992244,7.9,4.7746,0.0064,2.0207,1
2661,405,134,,,,,,0
2662,651,134,38.980274,13.1,12.4141,0.0714,22.6513,1
2663,754,134,33.98265,12.1,10.8225,0.0501,15.9014,1
2664,932,134,24.987178,12.2,7.9577,0.0273,8.6683,1
2665,1147,134,18.990406,10.2,6.0479,0.0132,4.186,1
2666,1388,134,24.987178,10.2,7.9577,0.0228,7.2472,1
2667,1707,134,,,,,,0
2668,1868,134,,,,,,0
2669,2076,134,,,,,,0
2670,2341,134,42.978122,14.9,13.6873,0.0987,31.3195,1
2671,2469,134,,,,,,0
2672,2668,134,42.978122,15.5,13.6873,0.1026,32.5807,1
2673,2963,134,,,,,,0
2674,3200,134,32.983188,18.5,10.5042,0.0721,22.903,1
2675,3463,134,,,,,,0
2676,3607,134,,,,,,0
2677,3846,134,30.984264,14.4,9.8676,0.0496,15.7318,1
2678,4120,134,9.994934,2.5,3.1831,0.0009,0.2842,1
2679,4209,134,32.483614,16.0,10.3451,0.0605,19.2123,1
2680,135,135,32.983188,12.1,10.5042,0.0472,14.9798,1
2681,271,135,,,,,,0
2682,484,135,,,,,,0
2683,810,135,44.477472,15.2,14.1648,0.1078,34.2181,1
2684,917,135,,,,,,0
2685,1257,135,27.586156,12.6,8.7854,0.0344,10.9114,1
2686,1411,135,,,,,,0
2687,1682,135,,,,,,0
2688,1891,135,40.979198,15.6,13.0507,0.0939,29.8115,1
2689,2062,135,,,,,,0
2690,2301,135,,,,,,0
2691,2583,135,36.98135,12.9,11.7775,0.0632,20.0764,1
2692,2725,135,,,,,,0
2693,2983,135,,,,,,0
2694,3207,135,39.979736,17.2,12.7324,0.0985,31.2853,1
2695,3428,135,26.986416,16.5,8.5944,0.0431,13.6743,1
2696,3560,135,,,,,,0
2697,3764,135,42.178678,16.7,13.4327,0.1065,33.8091,1
2698,4054,135,36.98135,14.5,11.7775,0.0711,22.5665,1
2699,4394,135,47.975746,16.1,15.2789,0.1328,42.1697,1
2700,136,136,31.983726,12.6,10.1859,0.0462,14.6677,1
2701,328,136,,,,,,0
2702,498,136,41.97866,16.9,13.369,0.1068,33.8905,1
2703,848,136,,,,,,0
2704,1034,136,,,,,,0
2705,1104,136,,,,,,0
2706,1472,136,39.979736,13.9,12.7324,0.0796,25.2829,1
2707,1596,136,42.478548,15.6,13.5282,0.1009,32.0328,1
2708,1905,136,,,,,,0
2709,1983,136,35.482,14.0,11.3,0.0632,20.0575,1
2710,2283,136,,,,,,0
2711,2435,136,43.977584,16.0,14.0056,0.1109,35.2142,1
2712,2778,136,,,,,,0
2713,2875,136,39.979736,15.0,12.7324,0.0859,27.2837,1
2714,3290,136,38.980274,15.8,12.4141,0.0861,27.3199,1
2715,3351,136,,,,,,0
2716,3589,136,,,,,,0
2717,3897,136,44.977046,15.6,14.3239,0.1131,35.9122,1
2718,4174,136,,,,,,0
2719,4207,136,37.980812,17.3,12.0958,0.0895,28.3992,1
2720,137,137,23.987716,12.2,7.6394,0.0252,7.9887,1
2721,403,137,,,,,,0
2722,549,137,,,,,,0
2723,830,137,24.987178,10.1,7.9577,0.0226,7.1762,1
2724,1027,137,39.979736,14.3,12.7324,0.0819,26.0105,1
2725,1273,137,,,,,,0
2726,1432,137,43.47801,13.1,13.8465,0.0888,28.1801,1
2727,1685,137,32.983188,12.8,10.5042,0.0499,15.8464,1
2728,1906,137,,,,,,0
2729,2100,137,,,,,,0
2730,2360,137,28.98534,12.2,9.231,0.0367,11.664,1
2731,2633,137,,,,,,0
2732,2795,137,,,,,,0
2733,3050,137,,,,,,0
2734,3260,137,,,,,,0
2735,3469,137,,,,,,0
2736,3588,137,35.981888,12.7,11.4592,0.0589,18.7112,1
2737,3760,137,29.484914,13.2,9.3901,0.0411,13.059,1
2738,4070,137,,,,,,0
2739,4329,137,25.986954,10.9,8.2761,0.0264,8.3766,1
2740,138,138,39.979736,14.7,12.7324,0.0842,26.738,1
2741,249,138,,,,,,0
2742,469,138,35.981888,15.6,11.4592,0.0724,22.9838,1
2743,792,138,35.482,14.0,11.3,0.0632,20.0575,1
2744,1001,138,,,,,,0
2745,1159,138,,,,,,0
2746,1483,138,,,,,,0
2747,1563,138,,,,,,0
2748,1799,138,31.983726,15.1,10.1859,0.0554,17.578,1
2749,2156,138,,,,,,0
2750,2218,138,35.981888,13.0,11.4592,0.0603,19.1532,1
2751,2565,138,12.493746,10.3,3.9789,0.0058,1.8296,1
2752,2741,138,,,,,,0
2753,2944,138,,,,,,0
2754,3254,138,,,,,,0
2755,3375,138,17.990944,5.3,5.7296,0.0061,1.9521,1
2756,3576,138,,,,,,0
2757,3951,138,,,,,,0
2758,4043,138,,,,,,0
2759,4225,138,36.98135,14.5,11.7775,0.0711,22.5665,1
2760,139,139,,,,,,0
2761,324,139,22.988254,9.0,7.3211,0.017,5.4124,1
2762,582,139,,,,,,0
2763,876,139,,,,,,0
2764,910,139,23.987716,11.3,7.6394,0.0233,7.3993,1
2765,1157,139,42.978122,12.6,13.6873,0.0834,26.485,1
2766,1533,139,25.986954,9.2,8.2761,0.0223,7.0701,1
2767,1697,139,14.992244,8.0,4.7746,0.0064,2.0463,1
2768,1780,139,19.989868,10.5,6.3662,0.015,4.7746,1
2769,2166,139,,,,,,0
2770,2219,139,17.990944,9.1,5.7296,0.0106,3.3518,1
2771,2426,139,22.988254,9.7,7.3211,0.0184,5.8334,1
2772,2811,139,29.984802,11.4,9.5493,0.0367,11.6638,1
2773,2929,139,29.984802,12.0,9.5493,0.0387,12.2777,0
2774,3159,139,,,,,,0
2775,3312,139,19.989868,8.6,6.3662,0.0123,3.9107,1
2776,3706,139,24.987178,11.3,7.9577,0.0253,8.0288,1
2777,3782,139,14.992244,5.7,4.7746,0.0046,1.458,1
2778,4123,139,,,,,,0
2779,4308,139,,,,,,0
2780,140,140,37.480924,14.9,11.9366,0.075,23.82,1
2781,426,140,18.990406,8.8,6.0479,0.0114,3.6115,1
2782,539,140,26.986416,11.0,8.5944,0.0287,9.1162,1
2783,801,140,13.992782,6.4,4.4563,0.0045,1.426,1
2784,1044,140,,,,,,0
2785,1117,140,41.97866,14.8,13.369,0.0935,29.6792,1
2786,1465,140,45.976822,14.4,14.6423,0.1091,34.6394,1
2787,1613,140,,,,,,0
2788,1820,140,,,,,,0
2789,2055,140,,,,,,0
2790,2401,140,20.489756,8.7,6.5254,0.0131,4.1564,1
2791,2558,140,27.985878,12.1,8.9127,0.034,10.7843,1
2792,2776,140,37.980812,12.7,12.0958,0.0657,20.8479,1
2793,3072,140,35.981888,15.7,11.4592,0.0729,23.1311,1
2794,3098,140,21.988792,10.5,7.0028,0.0182,5.7773,1
2795,3439,140,32.983188,15.7,10.5042,0.0612,19.4366,1
2796,3527,140,,,,,,0
2797,3866,140,23.987716,13.0,7.6394,0.0268,8.5125,1
2798,4165,140,40.979198,15.6,13.0507,0.0939,29.8115,1
2799,4251,140,29.984802,13.5,9.5493,0.0435,13.8124,1
2800,141,141,41.97866,16.8,13.369,0.1061,33.6899,1
2801,422,141,,,,,,0
2802,625,141,,,,,,0
2803,768,141,,,,,,0
2804,1060,141,,,,,,0
2805,1243,141,33.98265,12.8,10.8225,0.053,16.8213,1
2806,1521,141,,,,,,0
2807,1657,141,,,,,,0
2808,1898,141,,,,,,0
2809,2046,141,,,,,,0
2810,2350,141,,,,,,0
2811,2606,141,,,,,,0
2812,2801,141,,,,,,0
2813,3054,141,,,,,,0
2814,3209,141,40.479624,14.0,12.8916,0.0822,26.1054,1
2815,3310,141,,,,,,0
2816,3638,141,42.478548,14.1,13.5282,0.0912,28.9527,1
2817,3842,141,,,,,,0
2818,4059,141,,,,,,0
2819,4330,141,41.97866,15.7,13.369,0.0992,31.484,1
2820,142,142,25.986954,10.0,8.2761,0.0242,7.6849,1
2821,357,142,31.983726,14.8,10.1859,0.0543,17.2287,1
2822,534,142,,,,,,0
2823,865,142,,,,,,0
2824,1069,142,,,,,,0
2825,1170,142,,,,,,0
2826,1470,142,30.48469,12.5,9.7085,0.0416,13.2191,1
2827,1653,142,,,,,,0
2828,1837,142,,,,,,0
2829,2072,142,,,,,,0
2830,2378,142,,,,,,0
2831,2561,142,32.983188,13.1,10.5042,0.0511,16.2178,1
2832,2815,142,,,,,,0
2833,2985,142,30.984264,13.3,9.8676,0.0458,14.5301,1
2834,3232,142,36.481462,16.6,11.6183,0.0792,25.1412,1
2835,3476,142,37.480924,11.2,11.9366,0.0564,17.9049,1
2836,3559,142,33.483076,14.2,10.6634,0.0571,18.1163,1
2837,3768,142,,,,,,0
2838,4085,142,33.483076,13.3,10.6634,0.0534,16.9681,1
2839,4272,142,45.976822,18.1,14.6423,0.1372,43.5398,1
2840,143,143,29.984802,14.4,9.5493,0.0464,14.7332,1
2841,432,143,,,,,,0
2842,627,143,,,,,,0
2843,718,143,35.482,13.4,11.3,0.0605,19.1979,1
2844,1079,143,,,,,,0
2845,1160,143,,,,,,0
2846,1414,143,,,,,,0
2847,1606,143,,,,,,0
2848,1870,143,42.478548,16.0,13.5282,0.1035,32.8541,1
2849,2009,143,22.988254,17.8,7.3211,0.0337,10.7045,1
2850,2269,143,,,,,,0
2851,2605,143,,,,,,0
2852,2732,143,,,,,,0
2853,3049,143,33.98265,13.3,10.8225,0.0551,17.4784,1
2854,3243,143,44.477472,17.0,14.1648,0.1206,38.2702,1
2855,3498,143,,,,,,0
2856,3665,143,,,,,,0
2857,3890,143,,,,,,0
2858,3987,143,,,,,,0
2859,4354,143,45.976822,14.6,14.6423,0.1106,35.1205,1
2860,144,144,12.99332,6.3,4.138,0.0038,1.2104,1
2861,312,144,32.983188,10.6,10.5042,0.0413,13.1228,1
2862,618,144,,,,,,0
2863,755,144,32.983188,12.2,10.5042,0.0476,15.1036,1
2864,988,144,,,,,,0
2865,1154,144,38.480386,13.3,12.2549,0.0706,22.4112,1
2866,1529,144,,,,,,0
2867,1694,144,31.983726,14.1,10.1859,0.0517,16.4139,1
2868,1776,144,39.979736,15.7,12.7324,0.09,28.5569,1
2869,2033,144,27.985878,12.9,8.9127,0.0362,11.4974,1
2870,2400,144,,,,,,0
2871,2541,144,,,,,,0
2872,2649,144,32.983188,13.0,10.5042,0.0507,16.094,1
2873,3017,144,,,,,,0
2874,3250,144,,,,,,0
2875,3490,144,,,,,,0
2876,3570,144,43.977584,15.1,14.0056,0.1047,33.2334,1
2877,3917,144,29.984802,10.8,9.5493,0.0348,11.0499,1
2878,3966,144,,,,,,0
2879,4389,144,,,,,,0
2880,145,145,,,,,,0
2881,421,145,,,,,,0
2882,444,145,36.98135,13.0,11.7775,0.0637,20.232,1
2883,817,145,,,,,,0
2884,1002,145,44.977046,14.6,14.3239,0.1059,33.6101,1
2885,1272,145,30.984264,12.2,9.8676,0.042,13.3283,1
2886,1337,145,33.98265,11.9,10.8225,0.0493,15.6386,1
2887,1751,145,,,,,,0
2888,1839,145,,,,,,0
2889,2065,145,,,,,,0
2890,2241,145,36.98135,14.5,11.7775,0.0711,22.5665,1
2891,2623,145,,,,,,0
2892,2734,145,,,,,,0
2893,2939,145,,,,,,0
2894,3125,145,,,,,,0
2895,3482,145,,,,,,0
2896,3646,145,,,,,,0
2897,3758,145,47.475858,15.7,15.1197,0.1268,40.2698,1
2898,3962,145,26.986416,9.3,8.5944,0.0243,7.7073,1
2899,4234,145,31.484152,13.6,10.0268,0.0483,15.3409,1
2900,146,146,,,,,,0
2901,317,146,13.992782,10.3,4.4563,0.0072,2.295,1
2902,659,146,,,,,,0
2903,716,146,38.980274,15.2,12.4141,0.0828,26.2824,1
2904,946,146,,,,,,0
2905,1224,146,,,,,,0
2906,1339,146,24.987178,13.0,7.9577,0.0291,9.2367,1
2907,1616,146,27.985878,14.3,8.9127,0.0401,12.7451,1
2908,1777,146,34.982112,15.0,11.1408,0.0658,20.8891,1
2909,2164,146,,,,,,0
2910,2306,146,40.479624,16.2,12.8916,0.0952,30.2077,1
2911,2625,146,,,,,,0
2912,2691,146,,,,,,0
2913,3005,146,49.474782,19.0,15.7563,0.1667,52.9244,1
2914,3139,146,,,,,,0
2915,3427,146,39.979736,17.6,12.7324,0.1008,32.0129,1
2916,3582,146,,,,,,0
2917,3915,146,,,,,,0
2918,3986,146,,,,,,0
2919,4283,146,34.982112,13.2,11.1408,0.0579,18.3824,1
2920,147,147,,,,,,0
2921,431,147,,,,,,0
2922,579,147,27.985878,12.2,8.9127,0.0343,10.8735,1
2923,782,147,,,,,,0
2924,998,147,,,,,,0
2925,1178,147,,,,,,0
2926,1464,147,,,,,,0
2927,1747,147,,,,,,0
2928,1824,147,,,,,,0
2929,1982,147,29.984802,10.5,9.5493,0.0338,10.743,1
2930,2304,147,39.979736,15.1,12.7324,0.0865,27.4656,1
2931,2493,147,,,,,,0
2932,2853,147,,,,,,0
2933,3058,147,,,,,,0
2934,3155,147,,,,,,0
2935,3307,147,,,,,,0
2936,3663,147,,,,,,0
2937,3784,147,,,,,,0
2938,4105,147,,,,,,0
2939,4360,147,,,,,,0
2940,148,148,47.975746,18.0,15.2789,0.1485,47.1462,1
2941,402,148,,,,,,0
2942,550,148,,,,,,0
2943,842,148,,,,,,0
2944,907,148,12.99332,7.3,4.138,0.0044,1.4025,1
2945,1314,148,,,,,,0
2946,1443,148,,,,,,0
2947,1749,148,,,,,,0
2948,1765,148,,,,,,0
2949,2063,148,,,,,,0
2950,2211,148,,,,,,0
2951,2480,148,,,,,,0
2952,2699,148,,,,,,0
2953,3042,148,,,,,,0
2954,3236,148,,,,,,0
2955,3392,148,26.986416,9.1,8.5944,0.0238,7.5416,1
2956,3608,148,48.975208,16.3,15.5972,0.1401,44.491,1
2957,3827,148,,,,,,0
2958,4096,148,37.980812,11.8,12.0958,0.061,19.3705,1
2959,4195,148,,,,,,0
2960,149,149,,,,,,0
2961,232,149,,,,,,0
2962,615,149,,,,,,0
2963,803,149,,,,,,0
2964,954,149,,,,,,0
2965,1213,149,,,,,,0
2966,1492,149,,,,,,0
2967,1587,149,,,,,,0
2968,1879,149,,,,,,0
2969,2020,149,,,,,,0
2970,2258,149,,,,,,0
2971,2421,149,,,,,,0
2972,2720,149,,,,,,0
2973,2961,149,49.97467,17.0,15.9155,0.1522,48.3149,1
2974,3169,149,,,,,,0
2975,3395,149,,,,,,0
2976,3567,149,,,,,,0
2977,3880,149,,,,,,0
2978,4155,149,,,,,,0
2979,4223,149,,,,,,0
2980,150,150,,,,,,0
2981,280,150,,,,,,0
2982,624,150,37.980812,14.2,12.0958,0.0734,23.3103,1
2983,759,150,,,,,,0
2984,916,150,,,,,,0
2985,1203,150,,,,,,0
2986,1426,150,,,,,,0
2987,1560,150,39.979736,16.0,12.7324,0.0917,29.1026,1
2988,1943,150,,,,,,0
2989,2116,150,,,,,,0
2990,2227,150,,,,,,0
2991,2590,150,,,,,,0
2992,2774,150,38.980274,14.8,12.4141,0.0806,25.5908,1
2993,2870,150,,,,,,0
2994,3133,150,,,,,,0
2995,3314,150,,,,,,0
2996,3540,150,34.982112,16.0,11.1408,0.0702,22.2817,1
2997,3781,150,39.479848,16.5,12.5732,0.0922,29.2665,1
2998,4117,150,44.977046,15.1,14.3239,0.1095,34.7611,1
2999,4359,150,36.98135,11.3,11.7775,0.0554,17.5863,1
3000,151,151,37.980812,15.8,12.0958,0.0817,25.9368,1
3001,243,151,29.984802,11.1,9.5493,0.0358,11.3568,1
3002,526,151,,,,,,0
3003,740,151,,,,,,0
3004,1096,151,24.487604,12.0,7.7986,0.0258,8.1885,1
3005,1260,151,31.983726,10.2,10.1859,0.0374,11.8739,1
3006,1363,151,31.983726,13.1,10.1859,0.048,15.2498,1
3007,1668,151,23.987716,9.0,7.6394,0.0186,5.8933,1
3008,1797,151,,,,,,0
3009,2050,151,,,,,,0
3010,2318,151,34.982112,12.5,11.1408,0.0548,17.4076,1
3011,2622,151,,,,,,0
3012,2704,151,,,,,,0
3013,2946,151,,,,,,0
3014,3167,151,,,,,,0
3015,3327,151,27.48599,12.4,8.7535,0.0336,10.6605,1
3016,3532,151,27.48599,13.7,8.7535,0.0371,11.7782,1
3017,3855,151,36.98135,14.3,11.7775,0.0701,22.2552,1
3018,3975,151,35.981888,15.0,11.4592,0.0696,22.0998,1
3019,4273,151,,,,,,0
3020,152,152,25.986954,15.2,8.2761,0.0368,11.6811,1
3021,335,152,,,,,,0
3022,647,152,14.992244,4.3,4.7746,0.0035,1.0999,1
3023,744,152,,,,,,0
3024,996,152,19.989868,10.8,6.3662,0.0155,4.9111,1
3025,1118,152,,,,,,0
3026,1513,152,,,,,,0
3027,1628,152,,,,,,0
3028,1857,152,,,,,,0
3029,2032,152,43.977584,14.6,14.0056,0.1012,32.1329,1
3030,2327,152,35.981888,13.8,11.4592,0.064,20.3318,1
3031,2501,152,,,,,,0
3032,2710,152,,,,,,0
3033,3016,152,,,,,,0
3034,3131,152,13.992782,7.3,4.4563,0.0051,1.6266,1
3035,3378,152,,,,,,0
3036,3668,152,32.983188,14.7,10.5042,0.0573,18.1986,1
3037,3952,152,9.994934,8.1,3.1831,0.0029,0.9208,1
3038,4008,152,,,,,,0
3039,4300,152,,,,,,0
3040,153,153,45.976822,15.7,14.6423,0.119,37.7666,1
3041,387,153,,,,,,0
3042,501,153,,,,,,0
3043,823,153,,,,,,0
3044,1066,153,,,,,,0
3045,1269,153,,,,,,0
3046,1387,153,,,,,,0
3047,1554,153,40.479624,16.0,12.8916,0.094,29.8347,1
3048,1827,153,,,,,,0
3049,2194,153,,,,,,0
3050,2385,153,,,,,,0
3051,2523,153,,,,,,0
3052,2654,153,38.980274,15.2,12.4141,0.0828,26.2824,1
3053,3080,153,,,,,,0
3054,3114,153,,,,,,0
3055,3402,153,,,,,,0
3056,3581,153,,,,,,0
3057,3828,153,,,,,,0
3058,4168,153,38.980274,15.5,12.4141,0.0844,26.8011,1
3059,4264,153,,,,,,0
3060,154,154,33.98265,14.2,10.8225,0.0588,18.6611,1
3061,358,154,41.97866,16.2,13.369,0.1023,32.4867,1
3062,441,154,38.980274,12.1,12.4141,0.0659,20.9222,1
3063,800,154,43.977584,15.5,14.0056,0.1075,34.1137,1
3064,903,154,43.977584,15.0,14.0056,0.104,33.0133,1
3065,1143,154,24.987178,11.1,7.9577,0.0248,7.8867,1
3066,1539,154,,,,,,0
3067,1663,154,42.478548,15.0,13.5282,0.097,30.8007,1
3068,1912,154,41.479086,15.8,13.2099,0.0974,30.9347,1
3069,2141,154,34.482538,13.4,10.9817,0.0571,18.1316,1
3070,2349,154,36.98135,15.4,11.7775,0.0755,23.9671,1
3071,2504,154,,,,,,0
3072,2782,154,36.98135,13.2,11.7775,0.0647,20.5433,1
3073,3060,154,,,,,,0
3074,3132,154,54.97198,16.0,17.507,0.1733,55.0221,1
3075,3361,154,33.98265,12.5,10.8225,0.0517,16.4271,1
3076,3523,154,21.988792,9.5,7.0028,0.0165,5.2271,1
3077,3834,154,,,,,,0
3078,3983,154,39.979736,14.0,12.7324,0.0802,25.4648,1
3079,4275,154,44.477472,17.1,14.1648,0.1213,38.4953,1
3080,155,155,36.98135,15.9,11.7775,0.0779,24.7453,1
3081,298,155,,,,,,0
3082,596,155,43.47801,16.5,13.8465,0.1118,35.494,1
3083,846,155,,,,,,0
3084,1049,155,,,,,,0
3085,1266,155,30.984264,14.6,9.8676,0.0502,15.9503,1
3086,1512,155,,,,,,0
3087,1640,155,,,,,,0
3088,1933,155,,,,,,0
3089,2078,155,,,,,,0
3090,2398,155,,,,,,0
3091,2554,155,,,,,,0
3092,2834,155,,,,,,0
3093,2880,155,,,,,,0
3094,3149,155,,,,,,0
3095,3367,155,,,,,,0
3096,3709,155,,,,,,0
3097,3852,155,,,,,,0
3098,3972,155,,,,,,0
3099,4370,155,,,,,,0
3100,156,156,41.97866,16.7,13.369,0.1055,33.4894,1
3101,258,156,33.98265,14.7,10.8225,0.0609,19.3182,1
3102,464,156,41.97866,15.1,13.369,0.0954,30.2808,1
3103,833,156,,,,,,0
3104,1086,156,47.475858,16.0,15.1197,0.1293,41.0392,1
3105,1142,156,,,,,,0
3106,1448,156,45.976822,14.5,14.6423,0.1099,34.8799,1
3107,1704,156,,,,,,0
3108,1963,156,,,,,,0
3109,2007,156,,,,,,0
3110,2257,156,,,,,,0
3111,2536,156,33.483076,14.5,10.6634,0.0583,18.4991,1
3112,2842,156,,,,,,0
3113,2936,156,,,,,,0
3114,3092,156,33.98265,13.3,10.8225,0.0551,17.4784,1
3115,3354,156,,,,,,0
3116,3550,156,20.98933,10.9,6.6845,0.0172,5.4646,1
3117,3745,156,41.578938,15.4,13.2417,0.0954,30.297,1
3118,4095,156,,,,,,0
3119,4348,156,34.982112,13.4,11.1408,0.0588,18.6609,1
3120,157,157,18.990406,9.5,6.0479,0.0123,3.8987,1
3121,273,157,30.984264,14.3,9.8676,0.0492,15.6225,1
3122,551,157,33.98265,12.7,10.8225,0.0526,16.6899,1
3123,878,157,,,,,,0
3124,947,157,,,,,,0
3125,1212,157,,,,,,0
3126,1378,157,,,,,,0
3127,1714,157,,,,,,0
