individuo_id,progenie,cap,altura,dap,volume,ima,resistente
144,144,=E145*3.14,6.3,4.138,0.0038,1.2104,1
145,145,=E146*3.14,0,0,0,0,0
146,146,=E147*3.14,0,0,0,0,0
147,147,=E148*3.14,0,0,0,0,0
148,148,=E149*3.14,18,15.2789,0.1485,47.1462,1
149,149,=E150*3.14,0,0,0,0,0
150,150,=E151*3.14,0,0,0,0,0
151,151,=E152*3.14,15.8,12.0958,0.0817,25.9368,1
152,152,=E153*3.14,15.2,8.2761,0.0368,11.6811,1
153,153,=E154*3.14,15.7,14.6423,0.119,37.7666,1
154,154,=E155*3.14,14.2,10.8225,0.0588,18.6611,1
155,155,=E156*3.14,15.9,11.7775,0.0779,24.7453,1
156,156,=E157*3.14,16.7,13.369,0.1055,33.4894,1
157,157,=E158*3.14,9.5,6.0479,0.0123,3.8987,1
158,158,=E159*3.14,16.3,14.6423,0.1235,39.2099,1
159,159,=E160*3.14,15.1,14.6423,0.1144,36.3233,1
160,160,=E161*3.14,0,0,0,0,0
161,161,=E162*3.14,0,0,0,0,0
162,162,=E163*3.14,17.2,14.3239,0.1247,39.5955,1
163,163,=E164*3.14,18.5,14.6423,0.1402,44.502,1
164,164,=E165*3.14,17.9,14.3239,0.1298,41.2069,1
165,165,=E166*3.14,0,0,0,0,0
166,166,=E167*3.14,0,0,0,0,0
167,167,=E168*3.14,0,0,0,0,0
168,168,=E169*3.14,12.7,10.8225,0.0526,16.6899,1
169,169,=E170*3.14,10.6,7.9577,0.0237,7.5314,1
170,170,=E171*3.14,0,0,0,0,0
171,171,=E172*3.14,0,0,0,0,0
172,172,=E173*3.14,0,0,0,0,0
173,173,=E174*3.14,12.2,13.0507,0.0734,23.3142,1
174,174,=E175*3.14,0,0,0,0,0
175,175,=E176*3.14,0,0,0,0,0
176,176,=E177*3.14,0,0,0,0,0
177,177,=E178*3.14,14.9,12.7324,0.0854,27.1018,1
178,178,=E179*3.14,0,0,0,0,0
179,179,=E180*3.14,15.2,12.0958,0.0786,24.9519,1
180,180,=E181*3.14,0,0,0,0,0
181,181,=E182*3.14,0,0,0,0,0
182,182,=E183*3.14,0,0,0,0,0
183,183,=E184*3.14,0,0,0,0,0
184,184,=E185*3.14,0,0,0,0,0
185,185,=E186*3.14,0,0,0,0,0
186,186,=E187*3.14,0,0,0,0,0
187,187,=E188*3.14,0,0,0,0,0
188,188,=E189*3.14,0,0,0,0,0
189,189,=E190*3.14,0,0,0,0,0
190,190,=E191*3.14,0,0,0,0,0
191,191,=E192*3.14,11.1,7.6394,0.0229,7.2684,1
192,192,=E193*3.14,0,0,0,0,0
193,193,=E194*3.14,0,0,0,0,0
194,194,=E195*3.14,0,0,0,0,0
195,195,=E196*3.14,0,0,0,0,0
196,196,=E197*3.14,0,0,0,0,0
197,197,=E198*3.14,15.2,13.6873,0.1006,31.9501,1
198,198,=E199*3.14,0,0,0,0,0
199,199,=E200*3.14,0,0,0,0,0
200,200,=E201*3.14,0,0,0,0,0
201,201,=E202*3.14,0,0,0,0,0
202,202,=E203*3.14,14,10.5042,0.0546,17.332,1
203,203,=E204*3.14,0,0,0,0,0
204,204,=E205*3.14,0,0,0,0,0
205,205,=E206*3.14,0,0,0,0,0
206,206,=E207*3.14,16.4,12.4141,0.0893,28.3573,1
207,207,=E208*3.14,17.4,15.5972,0.1496,47.4934,1
208,208,=E209*3.14,0,0,0,0,0
209,209,=E210*3.14,0,0,0,0,0
210,210,=E211*3.14,0,0,0,0,0
211,211,=E212*3.14,0,0,0,0,0
212,212,=E213*3.14,0,0,0,0,0
213,213,=E214*3.14,0,0,0,0,0
214,214,=E215*3.14,0,0,0,0,0
215,215,=E216*3.14,15.9,15.9155,0.1423,45.1886,1
216,216,=E217*3.14,0,0,0,0,0
217,217,=E218*3.14,11.9,9.231,0.0358,11.3772,1
218,218,=E219*3.14,0,0,0,0,0
219,219,=E220*3.14,16,15.9155,0.1432,45.4728,1
220,220,=E221*3.14,0,0,0,0,0
221,48,=E222*3.14,12.7,10.1859,0.0466,14.7841,1
222,78,=E223*3.14,13.2,12.4141,0.0719,22.8242,1
223,19,=E224*3.14,14,12.0958,0.0724,22.982,1
224,198,=E225*3.14,14.6,14.3239,0.1059,33.6101,1
225,20,=E226*3.14,13.2,11.1408,0.0579,18.3824,1
226,127,=E227*3.14,0,0,0,0,0
227,29,=E228*3.14,0,0,0,0,0
228,188,=E229*3.14,7,6.6845,0.0111,3.5094,1
229,49,=E230*3.14,0,0,0,0,0
230,102,=E231*3.14,0,0,0,0,0
231,193,=E232*3.14,0,0,0,0,0
232,149,=E233*3.14,0,0,0,0,0
233,180,=E234*3.14,0,0,0,0,0
234,159,=E235*3.14,0,0,0,0,0
235,50,=E236*3.14,0,0,0,0,0
236,106,=E237*3.14,0,0,0,0,0
237,26,=E238*3.14,16,17.507,0.1733,55.0221,1
238,202,=E239*3.14,13.8,9.5493,0.0445,14.1193,1
239,190,=E240*3.14,14.8,14.0056,0.1026,32.5731,1
240,197,=E241*3.14,0,0,0,0,0
241,15,=E242*3.14,13.8,12.5732,0.0771,24.4774,1
242,203,=E243*3.14,0,0,0,0,0
243,151,=E244*3.14,11.1,9.5493,0.0358,11.3568,1
244,27,=E245*3.14,14,9.8676,0.0482,15.2948,1
245,126,=E246*3.14,0,0,0,0,0
246,32,=E247*3.14,0,0,0,0,0
247,205,=E248*3.14,0,0,0,0,0
248,69,=E249*3.14,15.5,12.4141,0.0844,26.8011,1
249,138,=E250*3.14,0,0,0,0,0
250,168,=E251*3.14,15.7,13.369,0.0992,31.484,1
251,184,=E252*3.14,13,11.4592,0.0603,19.1532,1
252,21,=E253*3.14,11.2,8.1169,0.0261,8.2792,1
253,11,=E254*3.14,16.9,16.5521,0.1636,51.95,1
254,98,=E255*3.14,0,0,0,0,0
255,37,=E256*3.14,17.3,14.1648,0.1227,38.9456,1
256,52,=E257*3.14,0,0,0,0,0
257,111,=E258*3.14,0,0,0,0,0
258,156,=E259*3.14,14.7,10.8225,0.0609,19.3182,1
259,169,=E260*3.14,12.8,9.231,0.0385,12.2377,1
260,109,=E261*3.14,15,13.369,0.0948,30.0803,1
261,172,=E262*3.14,0,0,0,0,0
262,212,=E263*3.14,14.4,9.5493,0.0464,14.7332,1
263,215,=E264*3.14,14,11.7775,0.0686,21.7883,1
264,42,=E265*3.14,14,12.7324,0.0802,25.4648,1
265,217,=E266*3.14,0,0,0,0,0
266,161,=E267*3.14,14.7,13.369,0.0929,29.4787,1
267,176,=E268*3.14,16.1,12.0958,0.0833,26.4293,1
268,133,=E269*3.14,13.6,10.5042,0.053,16.8368,1
269,74,=E270*3.14,12.7,6.207,0.0173,5.4899,1
270,85,=E271*3.14,0,0,0,0,0
271,135,=E272*3.14,0,0,0,0,0
272,59,=E273*3.14,15,12.4141,0.0817,25.9366,1
273,157,=E274*3.14,14.3,9.8676,0.0492,15.6225,1
274,128,=E275*3.14,0,0,0,0,0
275,163,=E276*3.14,16.6,13.369,0.1049,33.2888,1
276,95,=E277*3.14,14.6,11.3,0.0659,20.9171,1
277,123,=E278*3.14,0,0,0,0,0
278,113,=E279*3.14,0,0,0,0,0
279,183,=E280*3.14,9.5,9.231,0.0286,9.0826,1
280,150,=E281*3.14,0,0,0,0,0
281,92,=E282*3.14,17.2,14.3239,0.1247,39.5955,1
282,114,=E283*3.14,0,0,0,0,0
283,158,=E284*3.14,0,0,0,0,0
284,65,=E285*3.14,14.5,11.7775,0.0711,22.5665,1
285,216,=E286*3.14,15.3,14.0056,0.1061,33.6735,1
286,191,=E287*3.14,13.2,9.8676,0.0454,14.4208,1
287,94,=E288*3.14,15.7,13.2099,0.0968,30.7389,1
288,119,=E289*3.14,15,12.8916,0.0881,27.9701,1
289,166,=E290*3.14,0,0,0,0,0
290,90,=E291*3.14,0,0,0,0,0
291,167,=E292*3.14,0,0,0,0,0
292,38,=E293*3.14,0,0,0,0,0
293,194,=E294*3.14,0,0,0,0,0
294,83,=E295*3.14,0,0,0,0,0
295,41,=E296*3.14,0,0,0,0,0
296,211,=E297*3.14,8.6,9.5493,0.0277,8.799,1
297,195,=E298*3.14,0,0,0,0,0
298,155,=E299*3.14,0,0,0,0,0
299,10,=E300*3.14,0,0,0,0,0
300,55,=E301*3.14,0,0,0,0,0
301,97,=E302*3.14,16.1,12.2549,0.0855,27.1294,1
302,34,=E303*3.14,0,0,0,0,0
303,23,=E304*3.14,13.6,13.5282,0.088,27.926,1
304,33,=E305*3.14,14.8,13.369,0.0935,29.6792,1
305,84,=E306*3.14,11.9,8.2761,0.0288,9.145,1
306,165,=E307*3.14,19.1,15.9155,0.171,54.2832,1
307,93,=E308*3.14,0,0,0,0,0
308,30,=E309*3.14,0,0,0,0,0
309,18,=E310*3.14,0,0,0,0,0
310,76,=E311*3.14,13.7,9.8676,0.0471,14.967,1
311,3,=E312*3.14,0,0,0,0,0
312,144,=E313*3.14,10.6,10.5042,0.0413,13.1228,1
313,58,=E314*3.14,10.4,9.231,0.0313,9.9431,1
314,116,=E315*3.14,0,0,0,0,0
315,44,=E316*3.14,13.1,8.4352,0.0329,10.4582,1
316,16,=E317*3.14,15.1,16.2338,0.1406,44.6488,1
317,146,=E318*3.14,10.3,4.4563,0.0072,2.295,1
318,206,=E319*3.14,0,0,0,0,0
319,132,=E320*3.14,14.1,11.7775,0.0691,21.9439,1
320,130,=E321*3.14,0,0,0,0,0
321,187,=E322*3.14,0,0,0,0,0
322,220,=E323*3.14,13,12.7324,0.0745,23.6459,1
323,28,=E324*3.14,0,0,0,0,0
324,139,=E325*3.14,9,7.3211,0.017,5.4124,1
325,115,=E326*3.14,0,0,0,0,0
326,54,=E327*3.14,0,0,0,0,0
327,6,=E328*3.14,0,0,0,0,0
328,136,=E329*3.14,0,0,0,0,0
329,131,=E330*3.14,17,12.7324,0.0974,30.9215,1
330,81,=E331*3.14,0,0,0,0,0
331,43,=E332*3.14,12.1,9.5493,0.039,12.38,1
332,8,=E333*3.14,13.1,11.7775,0.0642,20.3876,1
333,56,=E334*3.14,0,0,0,0,0
334,88,=E335*3.14,0,0,0,0,0
335,152,=E336*3.14,0,0,0,0,0
336,17,=E337*3.14,13.9,12.4141,0.0757,24.0346,1
337,118,=E338*3.14,0,0,0,0,0
338,107,=E339*3.14,15.4,15.438,0.1297,41.1809,1
339,25,=E340*3.14,17.2,14.9606,0.1361,43.1933,1
340,100,=E341*3.14,0,0,0,0,0
341,89,=E342*3.14,12.3,11.1408,0.054,17.1291,1
342,124,=E343*3.14,15.6,11.7775,0.0765,24.2784,1
343,164,=E344*3.14,15,14.1648,0.1064,33.7678,1
344,171,=E345*3.14,14.7,15.2789,0.1213,38.5028,1
345,61,=E346*3.14,0,0,0,0,0
346,208,=E347*3.14,16.3,15.9155,0.1459,46.3255,1
347,80,=E348*3.14,8.6,5.7296,0.01,3.1676,1
348,181,=E349*3.14,16.1,12.7324,0.0922,29.2845,1
349,108,=E350*3.14,0,0,0,0,0
350,86,=E351*3.14,0,0,0,0,0
351,79,=E352*3.14,0,0,0,0,0
352,178,=E353*3.14,14.6,13.0507,0.0879,27.9005,1
353,62,=E354*3.14,0,0,0,0,0
354,47,=E355*3.14,0,0,0,0,0
355,73,=E356*3.14,0,0,0,0,0
356,129,=E357*3.14,0,0,0,0,0
357,142,=E358*3.14,14.8,10.1859,0.0543,17.2287,1
358,154,=E359*3.14,16.2,13.369,0.1023,32.4867,1
359,101,=E360*3.14,0,0,0,0,0
360,22,=E361*3.14,15.6,10.1859,0.0572,18.16,1
361,36,=E362*3.14,0,0,0,0,0
362,9,=E363*3.14,16.4,14.0056,0.1137,36.0945,1
363,214,=E364*3.14,16,12.4141,0.0871,27.6657,1
364,104,=E365*3.14,0,0,0,0,0
365,122,=E366*3.14,15.4,14.9606,0.1218,38.6731,1
366,213,=E367*3.14,14.7,12.4141,0.0801,25.4178,1
367,46,=E368*3.14,17.3,11.1408,0.0759,24.0921,1
368,185,=E369*3.14,0,0,0,0,0
369,175,=E370*3.14,0,0,0,0,0
370,24,=E371*3.14,17.7,19.5761,0.2397,76.1054,1
371,64,=E372*3.14,0,0,0,0,0
372,40,=E373*3.14,16.5,15.5972,0.1419,45.0369,1
373,70,=E374*3.14,16.7,13.0507,0.1005,31.9136,1
374,201,=E375*3.14,11,7.3211,0.0208,6.6152,1
375,51,=E376*3.14,10.4,6.6845,0.0164,5.2139,1
376,13,=E377*3.14,15.7,13.6873,0.104,33.0011,1
377,199,=E378*3.14,19,13.369,0.12,38.1017,1
378,173,=E379*3.14,16.5,12.4141,0.0899,28.5302,1
379,105,=E380*3.14,14.9,11.1408,0.0654,20.7498,1
380,160,=E381*3.14,12.9,10.8225,0.0534,16.9527,1
381,196,=E382*3.14,0,0,0,0,0
382,121,=E383*3.14,0,0,0,0,0
383,209,=E384*3.14,17.04,13.5282,0.1102,34.9896,1
384,192,=E385*3.14,0,0,0,0,0
385,219,=E386*3.14,0,0,0,0,0
386,4,=E387*3.14,0,0,0,0,0
387,153,=E388*3.14,0,0,0,0,0
388,200,=E389*3.14,0,0,0,0,0
389,99,=E390*3.14,0,0,0,0,0
390,45,=E391*3.14,13,13.369,0.0821,26.0696,1
391,53,=E392*3.14,0,0,0,0,0
392,2,=E393*3.14,0,0,0,0,0
393,14,=E394*3.14,15.7,14.9606,0.1242,39.4264,1
394,71,=E395*3.14,15.6,12.4141,0.085,26.974,1
395,207,=E396*3.14,11.8,7.9577,0.0264,8.3841,1
396,112,=E397*3.14,0,0,0,0,0
397,125,=E398*3.14,0,0,0,0,0
398,77,=E399*3.14,0,0,0,0,0
399,87,=E400*3.14,0,0,0,0,0
400,103,=E401*3.14,0,0,0,0,0
401,1,=E402*3.14,0,0,0,0,0
402,148,=E403*3.14,0,0,0,0,0
403,137,=E404*3.14,0,0,0,0,0
404,110,=E405*3.14,16.5,12.4141,0.0899,28.5302,1
405,134,=E406*3.14,0,0,0,0,0
406,120,=E407*3.14,0,0,0,0,0
407,189,=E408*3.14,0,0,0,0,0
408,31,=E409*3.14,0,0,0,0,0
409,162,=E410*3.14,0,0,0,0,0
410,35,=E411*3.14,0,0,0,0,0
411,170,=E412*3.14,0,0,0,0,0
412,66,=E413*3.14,13.4,9.231,0.0404,12.8113,1
413,63,=E414*3.14,12.1,9.231,0.0364,11.5684,1
414,204,=E415*3.14,0,0,0,0,0
415,218,=E416*3.14,11.4,11.1408,0.05,15.8757,1
416,12,=E417*3.14,0,0,0,0,0
417,57,=E418*3.14,0,0,0,0,0
418,91,=E419*3.14,0,0,0,0,0
419,7,=E420*3.14,0,0,0,0,0
420,186,=E421*3.14,0,0,0,0,0
421,145,=E422*3.14,0,0,0,0,0
422,141,=E423*3.14,0,0,0,0,0
423,72,=E424*3.14,11.8,6.6845,0.0186,5.9158,1
424,177,=E425*3.14,15.3,16.8704,0.1539,48.858,1
425,75,=E426*3.14,11.4,6.6845,0.018,5.7153,1
426,140,=E427*3.14,8.8,6.0479,0.0114,3.6115,1
427,210,=E428*3.14,12.2,10.5042,0.0476,15.1036,1
428,82,=E429*3.14,14.3,13.369,0.0903,28.6765,1
429,179,=E430*3.14,0,0,0,0,0
430,96,=E431*3.14,0,0,0,0,0
431,147,=E432*3.14,0,0,0,0,0
432,143,=E433*3.14,0,0,0,0,0
433,60,=E434*3.14,0,0,0,0,0
434,68,=E435*3.14,17,13.369,0.1074,34.091,1
435,182,=E436*3.14,0,0,0,0,0
436,174,=E437*3.14,0,0,0,0,0
437,67,=E438*3.14,15.5,17.507,0.1679,53.3027,1
438,117,=E439*3.14,0,0,0,0,0
439,5,=E440*3.14,0,0,0,0,0
440,39,=E441*3.14,0,0,0,0,0
441,154,=E442*3.14,12.1,12.4141,0.0659,20.9222,1
442,66,=E443*3.14,12.4,10.8225,0.0513,16.2956,1
443,183,=E444*3.14,12.7,13.0507,0.0764,24.2697,1
444,145,=E445*3.14,13,11.7775,0.0637,20.232,1
445,133,=E446*3.14,14.4,12.7324,0.0825,26.1924,1
446,91,=E447*3.14,14.1,13.6873,0.0934,29.6379,1
447,48,=E448*3.14,0,0,0,0,0
448,120,=E449*3.14,0,0,0,0,0
449,7,=E450*3.14,12.6,11.1408,0.0553,17.5468,1
450,22,=E451*3.14,13.5,12.0958,0.0698,22.1612,1
451,112,=E452*3.14,0,0,0,0,0
452,197,=E453*3.14,0,0,0,0,0
453,174,=E454*3.14,0,0,0,0,0
454,101,=E455*3.14,0,0,0,0,0
455,50,=E456*3.14,0,0,0,0,0
456,67,=E457*3.14,0,0,0,0,0
457,190,=E458*3.14,0,0,0,0,0
458,1,=E459*3.14,0,0,0,0,0
459,122,=E460*3.14,0,0,0,0,0
460,5,=E461*3.14,0,0,0,0,0
461,19,=E462*3.14,0,0,0,0,0
462,195,=E463*3.14,0,0,0,0,0
463,210,=E464*3.14,14.8,14.9606,0.1171,37.1663,1
464,156,=E465*3.14,15.1,13.369,0.0954,30.2808,1
465,217,=E466*3.14,0,0,0,0,0
466,52,=E467*3.14,0,0,0,0,0
467,46,=E468*3.14,17.8,12.4141,0.097,30.7781,1
468,89,=E469*3.14,0,0,0,0,0
469,138,=E470*3.14,15.6,11.4592,0.0724,22.9838,1
470,73,=E471*3.14,17.5,14.0056,0.1213,38.5155,1
471,60,=E472*3.14,18.1,13.0507,0.109,34.589,1
472,161,=E473*3.14,0,0,0,0,0
473,41,=E474*3.14,0,0,0,0,0
474,185,=E475*3.14,0,0,0,0,0
475,26,=E476*3.14,16,11.7775,0.0784,24.9009,1
476,3,=E477*3.14,0,0,0,0,0
477,25,=E478*3.14,15,13.5282,0.097,30.8007,1
478,10,=E479*3.14,16.4,13.6873,0.1086,34.4725,1
479,59,=E480*3.14,15.3,12.0958,0.0791,25.116,1
480,103,=E481*3.14,0,0,0,0,0
481,93,=E482*3.14,13.6,10.9817,0.058,18.4022,1
482,71,=E483*3.14,0,0,0,0,0
483,8,=E484*3.14,13.6,9.5493,0.0438,13.9147,1
484,135,=E485*3.14,0,0,0,0,0
485,199,=E486*3.14,16.2,14.9606,0.1281,40.682,1
486,83,=E487*3.14,0,0,0,0,0
487,69,=E488*3.14,0,0,0,0,0
488,166,=E489*3.14,13.4,11.7775,0.0657,20.8545,1
489,206,=E490*3.14,13.1,12.4141,0.0714,22.6513,1
490,179,=E491*3.14,0,0,0,0,0
491,23,=E492*3.14,16.9,17.8254,0.1898,60.2497,1
492,196,=E493*3.14,14.6,9.8676,0.0502,15.9503,1
493,57,=E494*3.14,0,0,0,0,0
494,204,=E495*3.14,0,0,0,0,0
495,170,=E496*3.14,0,0,0,0,0
496,30,=E497*3.14,0,0,0,0,0
497,193,=E498*3.14,0,0,0,0,0
498,136,=E499*3.14,16.9,13.369,0.1068,33.8905,1
499,184,=E500*3.14,0,0,0,0,0
500,130,=E501*3.14,0,0,0,0,0
501,153,=E502*3.14,0,0,0,0,0
502,31,=E503*3.14,13.3,11.1408,0.0583,18.5217,1
503,74,=E504*3.14,0,0,0,0,0
504,129,=E505*3.14,0,0,0,0,0
505,39,=E506*3.14,14.1,13.0507,0.0849,26.945,1
506,123,=E507*3.14,0,0,0,0,0
507,35,=E508*3.14,0,0,0,0,0
508,176,=E509*3.14,0,0,0,0,0
509,115,=E510*3.14,0,0,0,0,0
510,27,=E511*3.14,10.6,10.1859,0.0389,12.3395,1
511,76,=E512*3.14,12.5,9.8676,0.043,13.6561,1
512,220,=E513*3.14,0,0,0,0,0
513,110,=E514*3.14,14.1,12.7324,0.0808,25.6467,1
514,63,=E515*3.14,11.4,9.5493,0.0367,11.6638,1
515,99,=E516*3.14,13.8,11.4592,0.064,20.3318,1
516,14,=E517*3.14,14,11.4592,0.065,20.6265,1
517,53,=E518*3.14,0,0,0,0,0
518,18,=E519*3.14,0,0,0,0,0
519,29,=E520*3.14,0,0,0,0,0
520,95,=E521*3.14,0,0,0,0,0
521,178,=E522*3.14,0,0,0,0,0
522,28,=E523*3.14,0,0,0,0,0
523,209,=E524*3.14,0,0,0,0,0
524,11,=E525*3.14,0,0,0,0,0
525,49,=E526*3.14,0,0,0,0,0
526,151,=E527*3.14,0,0,0,0,0
527,168,=E528*3.14,0,0,0,0,0
528,191,=E529*3.14,16.7,13.0507,0.1005,31.9136,1
529,47,=E530*3.14,0,0,0,0,0
530,56,=E531*3.14,0,0,0,0,0
531,40,=E532*3.14,14.3,13.6873,0.0947,30.0583,1
532,177,=E533*3.14,0,0,0,0,0
533,32,=E534*3.14,0,0,0,0,0
534,142,=E535*3.14,0,0,0,0,0
535,44,=E536*3.14,15.6,14.6423,0.1182,37.526,1
536,88,=E537*3.14,0,0,0,0,0
537,80,=E538*3.14,15.7,13.0507,0.0945,30.0026,1
538,113,=E539*3.14,15.2,12.7324,0.0871,27.6475,1
539,140,=E540*3.14,11,8.5944,0.0287,9.1162,1
540,45,=E541*3.14,12.7,11.1408,0.0557,17.6861,1
541,24,=E542*3.14,13.9,15.2789,0.1147,36.4074,1
542,213,=E543*3.14,11.9,11.1408,0.0522,16.572,1
543,72,=E544*3.14,0,0,0,0,0
544,37,=E545*3.14,0,0,0,0,0
545,205,=E546*3.14,0,0,0,0,0
546,81,=E547*3.14,0,0,0,0,0
547,84,=E548*3.14,0,0,0,0,0
548,160,=E549*3.14,0,0,0,0,0
549,137,=E550*3.14,0,0,0,0,0
550,148,=E551*3.14,0,0,0,0,0
551,157,=E552*3.14,12.7,10.8225,0.0526,16.6899,1
552,175,=E553*3.14,0,0,0,0,0
553,43,=E554*3.14,6.7,3.5014,0.0029,0.9216,1
554,13,=E555*3.14,15.2,10.8225,0.0629,19.9753,1
555,126,=E556*3.14,0,0,0,0,0
556,42,=E557*3.14,0,0,0,0,0
557,186,=E558*3.14,0,0,0,0,0
558,192,=E559*3.14,0,0,0,0,0
559,58,=E560*3.14,14.5,9.231,0.0437,13.863,1
560,90,=E561*3.14,11.3,7.3211,0.0214,6.7956,1
561,75,=E562*3.14,0,0,0,0,0
562,218,=E563*3.14,12.8,15.9155,0.1146,36.3783,1
563,200,=E564*3.14,12.7,9.0718,0.0369,11.727,1
564,215,=E565*3.14,15.7,13.369,0.0992,31.484,1
565,2,=E566*3.14,0,0,0,0,0
566,61,=E567*3.14,15.4,14.6423,0.1167,37.0449,1
567,125,=E568*3.14,5.3,4.6155,0.004,1.2668,1
568,86,=E569*3.14,0,0,0,0,0
569,181,=E570*3.14,0,0,0,0,0
570,208,=E571*3.14,16.6,17.0296,0.1701,54.0142,1
571,100,=E572*3.14,15,12.7324,0.0859,27.2837,1
572,121,=E573*3.14,0,0,0,0,0
573,65,=E574*3.14,14,12.4141,0.0763,24.2075,1
574,114,=E575*3.14,15.6,12.7324,0.0894,28.3751,1
575,64,=E576*3.14,0,0,0,0,0
576,172,=E577*3.14,0,0,0,0,0
577,180,=E578*3.14,0,0,0,0,0
578,219,=E579*3.14,14.8,14.3239,0.1073,34.0705,1
579,147,=E580*3.14,12.2,8.9127,0.0343,10.8735,1
580,17,=E581*3.14,0,0,0,0,0
581,62,=E582*3.14,13,9.8676,0.0447,14.2023,1
582,139,=E583*3.14,0,0,0,0,0
583,212,=E584*3.14,0,0,0,0,0
584,6,=E585*3.14,0,0,0,0,0
585,98,=E586*3.14,15.1,16.2338,0.1406,44.6488,1
586,51,=E587*3.14,15.4,11.1408,0.0676,21.4461,1
587,87,=E588*3.14,14,9.8676,0.0482,15.2948,1
588,55,=E589*3.14,0,0,0,0,0
589,20,=E590*3.14,18.7,14.3239,0.1356,43.0486,1
590,77,=E591*3.14,0,0,0,0,0
591,163,=E592*3.14,0,0,0,0,0
592,132,=E593*3.14,0,0,0,0,0
593,189,=E594*3.14,0,0,0,0,0
594,164,=E595*3.14,0,0,0,0,0
595,96,=E596*3.14,0,0,0,0,0
596,155,=E597*3.14,16.5,13.8465,0.1118,35.494,1
597,173,=E598*3.14,14.2,10.8225,0.0588,18.6611,1
598,198,=E599*3.14,0,0,0,0,0
599,106,=E600*3.14,14.1,8.9127,0.0396,12.5669,1
600,33,=E601*3.14,13.1,10.5042,0.0511,16.2178,1
601,167,=E602*3.14,12.4,7.9577,0.0278,8.8104,1
602,109,=E603*3.14,0,0,0,0,0
603,214,=E604*3.14,0,0,0,0,0
604,82,=E605*3.14,0,0,0,0,0
605,97,=E606*3.14,3.8,6.8437,0.0063,1.9969,1
606,165,=E607*3.14,0,0,0,0,0
607,207,=E608*3.14,14.3,13.0507,0.0861,27.3272,1
608,36,=E609*3.14,0,0,0,0,0
609,15,=E610*3.14,0,0,0,0,0
610,124,=E611*3.14,0,0,0,0,0
611,38,=E612*3.14,0,0,0,0,0
612,116,=E613*3.14,0,0,0,0,0
613,4,=E614*3.14,0,0,0,0,0
614,79,=E615*3.14,0,0,0,0,0
615,149,=E616*3.14,0,0,0,0,0
616,117,=E617*3.14,0,0,0,0,0
617,188,=E618*3.14,11.2,12.0958,0.0579,18.3856,1
618,144,=E619*3.14,0,0,0,0,0
619,16,=E620*3.14,0,0,0,0,0
620,54,=E621*3.14,13.8,8.9127,0.0387,12.2995,1
621,94,=E622*3.14,0,0,0,0,0
622,12,=E623*3.14,0,0,0,0,0
623,118,=E624*3.14,0,0,0,0,0
624,150,=E625*3.14,14.2,12.0958,0.0734,23.3103,1
625,141,=E626*3.14,0,0,0,0,0
626,216,=E627*3.14,0,0,0,0,0
627,143,=E628*3.14,0,0,0,0,0
628,21,=E629*3.14,0,0,0,0,0
629,162,=E630*3.14,0,0,0,0,0
630,203,=E631*3.14,0,0,0,0,0
631,211,=E632*3.14,0,0,0,0,0
632,85,=E633*3.14,0,0,0,0,0
633,119,=E634*3.14,0,0,0,0,0
634,107,=E635*3.14,0,0,0,0,0
635,194,=E636*3.14,0,0,0,0,0
636,70,=E637*3.14,0,0,0,0,0
637,131,=E638*3.14,0,0,0,0,0
638,187,=E639*3.14,0,0,0,0,0
639,102,=E640*3.14,0,0,0,0,0
640,104,=E641*3.14,0,0,0,0,0
641,127,=E642*3.14,14.6,15.9155,0.1307,41.494,1
642,9,=E643*3.14,0,0,0,0,0
643,108,=E644*3.14,0,0,0,0,0
644,128,=E645*3.14,15.2,12.4141,0.0828,26.2824,1
645,111,=E646*3.14,0,0,0,0,0
646,105,=E647*3.14,0,0,0,0,0
647,152,=E648*3.14,4.3,4.7746,0.0035,1.0999,1
648,169,=E649*3.14,0,0,0,0,0
649,182,=E650*3.14,0,0,0,0,0
650,78,=E651*3.14,0,0,0,0,0
651,134,=E652*3.14,13.1,12.4141,0.0714,22.6513,1
652,201,=E653*3.14,0,0,0,0,0
653,68,=E654*3.14,0,0,0,0,0
654,158,=E655*3.14,0,0,0,0,0
655,92,=E656*3.14,0,0,0,0,0
656,159,=E657*3.14,0,0,0,0,0
657,202,=E658*3.14,0,0,0,0,0
658,171,=E659*3.14,0,0,0,0,0
659,146,=E660*3.14,0,0,0,0,0
660,34,=E661*3.14,0,0,0,0,0
661,79,=E662*3.14,12.8,10.1859,0.0469,14.9005,1
662,15,=E663*3.14,12.3,11.1408,0.054,17.1291,1
663,49,=E664*3.14,14.2,15.5972,0.1221,38.759,1
664,132,=E665*3.14,14.5,12.0958,0.075,23.8028,1
665,191,=E666*3.14,13,10.5042,0.0507,16.094,1
666,9,=E667*3.14,15.5,15.7563,0.136,43.1752,1
667,6,=E668*3.14,13.2,13.6873,0.0874,27.7462,1
668,52,=E669*3.14,0,0,0,0,0
669,11,=E670*3.14,14.6,15.7563,0.1281,40.6682,1
670,107,=E671*3.14,0,0,0,0,0
671,211,=E672*3.14,13,8.2761,0.0315,9.9904,1
672,198,=E673*3.14,16.9,15.2789,0.1394,44.2651,1
673,210,=E674*3.14,12.9,10.1859,0.0473,15.017,1
674,71,=E675*3.14,11.7,9.0718,0.034,10.8036,1
