,individuo_id,progenie,cap,altura,dap,volume,ima,resistente
299,4282,15,31.983726,12.8,10.1859,0.0469,17.384,1
300,16,16,43.977584,14.5,14.0056,0.1005,37.2316,1
301,316,16,49.6748,14.5,15.82,0.1283,47.5028,1
302,619,16,,,,,,0
303,675,16,,,,,,0
304,1011,16,33.483076,11.9,10.6634,0.0478,17.7123,1
305,1279,16,36.181592,16.5,11.5228,0.0774,28.6774,1
306,1362,16,44.977046,13.8,14.3239,0.1001,37.0632,1
307,1629,16,,,,,,0
308,1819,16,,,,,,0
309,2086,16,40.079588,12.1,12.7642,0.0697,25.8055,1
310,2394,16,32.983188,13.0,10.5042,0.0507,18.7763,1
311,2531,16,25.487066,11.2,8.1169,0.0261,9.6591,1
312,2844,16,,,,,,0
313,2978,16,40.479624,13.9,12.8916,0.0816,30.2387,1
314,3234,16,41.778956,14.4,13.3054,0.0901,33.3698,1
315,3431,16,35.981888,16.3,11.4592,0.0756,28.0176,1
316,3652,16,33.183206,16.0,10.5679,0.0632,23.3903,1
317,3894,16,37.480924,12.6,11.9366,0.0635,23.5002,1
318,4072,16,31.383986,13.7,9.9949,0.0484,17.9151,1
319,4316,16,,,,,,0
320,17,17,45.476934,14.8,14.4831,0.1097,40.6372,1
321,336,17,38.980274,14.2,12.4141,0.0773,28.6455,1
322,580,17,,,,,,0
323,866,17,,,,,,0
324,984,17,41.778956,11.5,13.3054,0.072,26.6495,1
325,1194,17,,,,,,0
326,1413,17,,,,,,0
327,1702,17,38.680404,12.8,12.3186,0.0686,25.4256,1
328,1826,17,,,,,,0
329,2178,17,,,,,,0
330,2274,17,,,,,,0
331,2603,17,,,,,,0
332,2686,17,,,,,,0
333,2972,17,8.29588,3.9,2.642,0.001,0.3563,1
334,3267,17,,,,,,0
335,3425,17,,,,,,0
336,3735,17,,,,,,0
337,3935,17,26.986416,7.3,8.5944,0.0191,7.0581,1
338,4122,17,37.480924,11.2,11.9366,0.0564,20.8891,1
339,4193,17,,,,,,0
340,18,18,,,,,,0
341,309,18,,,,,,0
342,518,18,,,,,,0
343,826,18,33.98265,12.2,10.8225,0.0505,18.7049,1
344,1089,18,,,,,,0
345,1307,18,36.481462,12.7,11.6183,0.0606,22.4403,1
346,1384,18,,,,,,0
347,1705,18,,,,,,0
348,1762,18,,,,,,0
349,2090,18,33.183206,10.8,10.5679,0.0426,15.7884,1
350,2300,18,27.48599,11.2,8.7535,0.0303,11.2337,1
351,2500,18,,,,,,0
352,2848,18,,,,,,0
353,3036,18,,,,,,0
354,3189,18,,,,,,0
355,3390,18,,,,,,0
356,3694,18,,,,,,0
357,3960,18,,,,,,0
358,3993,18,,,,,,0
359,4208,18,39.779718,12.4,12.6687,0.0703,26.0511,1
360,19,19,41.479086,14.3,13.2099,0.0882,32.6641,1
361,223,19,37.980812,13.6,12.0958,0.0703,26.0462,1
362,461,19,,,,,,0
363,806,19,,,,,,0
364,986,19,,,,,,0
365,1254,19,,,,,,0
366,1325,19,27.48599,10.4,8.7535,0.0282,10.4313,1
367,1589,19,,,,,,0
368,1964,19,,,,,,0
369,2180,19,40.479624,14.0,12.8916,0.0822,30.4563,1
370,2340,19,,,,,,0
371,2521,19,,,,,,0
372,2746,19,,,,,,0
373,3031,19,,,,,,0
374,3286,19,,,,,,0
375,3485,19,,,,,,0
376,3722,19,44.977046,14.0,14.3239,0.1015,37.6004,1
377,3947,19,,,,,,0
378,4112,19,34.58239,14.0,11.0135,0.06,22.229,1
379,4319,19,18.290814,8.2,5.8251,0.0098,3.6421,1
380,20,20,39.280144,14.7,12.5096,0.0813,30.1121,1
381,225,20,33.383224,12.6,10.6316,0.0503,18.6424,1
382,589,20,41.97866,14.7,13.369,0.0929,34.3918,1
383,694,20,36.68148,14.5,11.682,0.0699,25.9023,1
384,1030,20,25.986954,11.5,8.2761,0.0278,10.3106,1
385,1140,20,33.383224,13.4,10.6316,0.0535,19.8261,1
386,1502,20,,,,,,0
387,1740,20,,,,,,0
388,1917,20,32.483614,9.6,10.3451,0.0363,13.4486,1
389,2036,20,,,,,,0
390,2419,20,,,,,,0
391,2490,20,,,,,,0
392,2773,20,45.476934,14.8,14.4831,0.1097,40.6372,1
393,2943,20,,,,,,0
394,3174,20,31.983726,9.5,10.1859,0.0348,12.9022,1
395,3355,20,,,,,,0
396,3556,20,31.484152,13.7,10.0268,0.0487,18.0294,1
397,3772,20,29.88495,12.5,9.5175,0.04,14.8215,1
398,4101,20,36.68148,13.5,11.682,0.0651,24.116,1
399,4384,20,36.881184,15.1,11.7456,0.0736,27.269,1
400,21,21,32.083578,13.5,10.2177,0.0498,18.4494,1
401,252,21,24.487604,11.2,7.7986,0.0241,8.9164,1
402,628,21,,,,,,0
403,857,21,40.979198,12.9,13.0507,0.0777,28.7605,1
404,1003,21,31.484152,11.4,10.0268,0.0405,15.0025,1
405,1223,21,33.483076,12.4,10.6634,0.0498,18.4565,1
406,1451,21,36.781332,12.2,11.7138,0.0592,21.9126,1
407,1659,21,39.979736,11.9,12.7324,0.0682,25.2526,1
408,1833,21,,,,,,0
409,2054,21,,,,,,0
410,2268,21,,,,,,0
411,2526,21,37.381072,11.4,11.9048,0.0571,21.1489,1
412,2715,21,,,,,,0
413,2989,21,41.479086,15.4,13.2099,0.095,35.1768,1
414,3217,21,16.491594,5.8,5.2521,0.0057,2.0943,1
415,3364,21,,,,,,0
416,3670,21,38.280682,16.7,12.1913,0.0877,32.4902,1
417,3861,21,,,,,,0
418,4029,21,33.98265,13.1,10.8225,0.0542,20.0848,1
419,4248,21,42.778418,13.4,13.6237,0.0879,32.556,1
420,22,22,,,,,,0
421,360,22,31.983726,13.0,10.1859,0.0477,17.6556,1
422,450,22,33.582928,13.0,10.6952,0.0526,19.4653,1
423,877,22,37.980812,12.1,12.0958,0.0626,23.1735,1
424,906,22,36.281444,11.5,11.5546,0.0543,20.0979,1
425,1245,22,35.78187,12.3,11.3955,0.0565,20.9079,1
426,1370,22,,,,,,0
427,1660,22,32.983188,13.6,10.5042,0.053,19.6429,1
428,1793,22,46.776266,14.3,14.8969,0.1122,41.54,1
429,2016,22,40.279606,15.1,12.8279,0.0878,32.5256,1
430,2298,22,,,,,,0
431,2551,22,42.978122,15.9,13.6873,0.1053,38.9918,1
432,2823,22,,,,,,0
433,2863,22,48.675338,13.2,15.5017,0.1121,41.5213,1
434,3186,22,44.877194,13.0,14.2921,0.0939,34.7596,1
435,3504,22,,,,,,0
436,3662,22,42.978122,14.9,13.6873,0.0987,36.5395,1
437,3804,22,36.98135,12.0,11.7775,0.0588,21.7883,1
438,4018,22,39.479848,12.6,12.5732,0.0704,26.0738,1
439,4355,22,32.983188,13.5,10.5042,0.0526,19.4985,1
440,23,23,43.47801,14.2,13.8465,0.0962,35.6374,1
441,303,23,40.079588,12.3,12.7642,0.0708,26.2321,1
442,491,23,50.974132,15.0,16.2338,0.1397,51.7453,1
443,709,23,42.478548,13.6,13.5282,0.088,32.5803,1
444,1007,23,35.981888,12.5,11.4592,0.058,21.4859,1
445,1249,23,49.97467,16.1,15.9155,0.1441,53.3832,1
446,1531,23,51.973594,13.4,16.5521,0.1298,48.0563,1
447,1615,23,46.576248,11.0,14.8332,0.0855,31.6813,1
448,1779,23,47.975746,13.2,15.2789,0.1089,40.3362,1
449,2103,23,46.576248,13.2,14.8332,0.1026,38.0176,1
450,2222,23,39.379996,14.4,12.5414,0.08,29.6479,1
451,2424,23,39.280144,13.3,12.5096,0.0736,27.2443,1
452,2808,23,45.476934,13.5,14.4831,0.1001,37.0677,1
453,3034,23,39.580014,11.5,12.6051,0.0646,23.9181,1
454,3103,23,39.179978,13.5,12.4777,0.0743,27.5134,1
455,3337,23,44.977046,14.9,14.3239,0.108,40.0175,1
456,3598,23,42.778418,14.3,13.6237,0.0938,34.7426,1
457,3801,23,38.580552,10.8,12.2868,0.0576,21.3421,1
458,4080,23,44.37762,14.5,14.133,0.1024,37.9117,1
459,4215,23,37.081202,11.3,11.8093,0.0557,20.6284,1
460,24,24,35.981888,14.3,11.4592,0.0664,24.5799,1
461,370,24,56.47133,14.8,17.9845,0.1692,62.661,1
462,541,24,43.47801,14.0,13.8465,0.0949,35.1354,1
463,704,24,44.977046,14.2,14.3239,0.103,38.1375,1
464,901,24,44.477472,15.5,14.1648,0.1099,40.709,1
465,1128,24,35.981888,13.3,11.4592,0.0617,22.861,1
466,1500,24,,,,,,0
467,1543,24,47.975746,12.1,15.2789,0.0998,36.9749,1
468,1896,24,24.987178,9.5,7.9577,0.0213,7.8749,1
469,2114,24,40.979198,14.9,13.0507,0.0897,33.2195,1
470,2303,24,,,,,,0
471,2466,24,36.98135,14.0,11.7775,0.0686,25.4197,1
472,2748,24,,,,,,0
473,3062,24,,,,,,0
474,3221,24,41.67879,14.9,13.2735,0.0928,34.3635,1
475,3369,24,44.777342,13.2,14.2603,0.0949,35.1373,1
476,3725,24,38.980274,13.4,12.4141,0.073,27.0317,1
477,3896,24,48.47532,17.4,15.438,0.1466,54.284,1
478,4022,24,37.381072,12.3,11.9048,0.0616,22.8185,1
479,4320,24,41.778956,16.8,13.3054,0.1051,38.9315,1
480,25,25,41.37892,15.5,13.178,0.0951,35.2348,1
481,339,25,42.978122,14.0,13.6873,0.0927,34.3324,1
482,477,25,38.480386,12.9,12.2549,0.0685,25.36,1
483,861,25,37.480924,13.0,11.9366,0.0655,24.2463,1
484,885,25,36.98135,11.2,11.7775,0.0549,20.3358,1
485,1200,25,,,,,,0
486,1522,25,38.980274,14.0,12.4141,0.0763,28.242,1
487,1678,25,41.578938,11.7,13.2417,0.0725,26.8541,1
488,1940,25,,,,,,0
489,2034,25,,,,,,0
490,2310,25,41.479086,14.8,13.2099,0.0913,33.8062,1
491,2514,25,,,,,,0
492,2766,25,,,,,,0
493,2881,25,,,,,,0
494,3122,25,47.975746,15.7,15.2789,0.1295,47.9757,1
495,3400,25,27.386138,10.6,8.7217,0.0285,10.5547,1
496,3629,25,39.280144,9.7,12.5096,0.0536,19.8699,1
497,3938,25,43.47801,12.9,13.8465,0.0874,32.3748,1
498,4139,25,43.977584,17.2,14.0056,0.1192,44.1644,1
499,4337,25,46.676414,15.2,14.8651,0.1187,43.9659,1
500,26,26,39.779718,15.0,12.6687,0.0851,31.5135,1
501,237,26,57.470792,13.9,18.3028,0.1646,60.9522,1
502,475,26,35.482,13.1,11.3,0.0591,21.8961,1
503,765,26,,,,,,0
504,1035,26,37.381072,12.6,11.9048,0.0631,23.3751,1
505,1175,26,,,,,,0
506,1428,26,,,,,,0
507,1619,26,,,,,,0
508,1938,26,,,,,,0
509,2175,26,,,,,,0
510,2338,26,43.47801,14.3,13.8465,0.0969,35.8883,1
511,2573,26,43.977584,14.6,14.0056,0.1012,37.4884,1
512,2809,26,38.380534,10.3,12.2231,0.0544,20.1437,1
513,2986,26,44.477472,15.5,14.1648,0.1099,40.709,1
514,3225,26,40.979198,16.3,13.0507,0.0981,36.3408,1
515,3368,26,39.979736,10.3,12.7324,0.059,21.8573,1
516,3524,26,38.980274,11.6,12.4141,0.0632,23.4006,1
517,3807,26,,,,,,0
518,4171,26,41.179216,15.0,13.1144,0.0912,33.7695,1
519,4250,26,41.578938,15.6,13.2417,0.0967,35.8055,1
520,27,27,35.881722,12.9,11.4273,0.0595,22.0505,1
521,244,27,30.48469,13.0,9.7085,0.0433,16.0392,1
522,510,27,,,,,,0
523,812,27,30.984264,12.2,9.8676,0.042,15.5497,1
524,994,27,49.97467,14.0,15.9155,0.1253,46.4202,1
525,1313,27,,,,,,0
526,1351,27,,,,,,0
527,1661,27,31.983726,14.0,10.1859,0.0513,19.0137,1
528,1935,27,,,,,,0
529,2079,27,,,,,,0
530,2368,27,,,,,,0
531,2634,27,45.476934,13.9,14.4831,0.103,38.166,1
532,2742,27,,,,,,0
533,3046,27,,,,,,0
534,3293,27,27.586156,10.6,8.7854,0.0289,10.7093,1
535,3432,27,37.980812,14.6,12.0958,0.0755,27.9614,1
536,3577,27,38.980274,14.7,12.4141,0.0801,29.6541,1
537,3925,27,31.584004,12.0,10.0586,0.0429,15.8926,1
538,4131,27,31.983726,13.3,10.1859,0.0488,18.063,1
539,4183,27,33.183206,13.1,10.5679,0.0517,19.1508,1
540,28,28,,,,,,0
541,323,28,,,,,,0
542,522,28,,,,,,0
543,835,28,,,,,,0
544,992,28,33.483076,11.8,10.6634,0.0474,17.5635,1
545,1167,28,,,,,,0
546,1456,28,,,,,,0
547,1728,28,,,,,,0
548,1828,28,,,,,,0
549,2148,28,,,,,,0
550,2286,28,,,,,,0
551,2499,28,,,,,,0
552,2856,28,36.98135,12.0,11.7775,0.0588,21.7883,1
553,2872,28,,,,,,0
554,3108,28,,,,,,0
555,3412,28,27.985878,11.2,8.9127,0.0314,11.6459,1
556,3653,28,23.987716,11.8,7.6394,0.0243,9.0145,1
557,3946,28,30.48469,12.0,9.7085,0.04,14.8054,1
558,4141,28,29.58508,14.8,9.422,0.0464,17.1982,1
559,4338,28,42.87827,16.1,13.6555,0.1061,39.2988,1
560,29,29,,,,,,0
561,227,29,,,,,,0
562,519,29,,,,,,0
563,725,29,,,,,,0
564,936,29,,,,,,0
565,1129,29,37.980812,13.9,12.0958,0.0719,26.6208,1
566,1381,29,,,,,,0
567,1737,29,,,,,,0
568,1954,29,,,,,,0
569,2196,29,38.080664,13.0,12.1276,0.0676,25.0283,1
570,2307,29,33.98265,11.6,10.8225,0.048,17.785,1
571,2615,29,,,,,,0
572,2852,29,,,,,,0
573,2922,29,,,,,,0
574,3113,29,36.98135,12.1,11.7775,0.0593,21.9699,1
575,3371,29,,,,,,0
576,3590,29,,,,,,0
577,3747,29,,,,,,0
578,4064,29,31.484152,12.2,10.0268,0.0433,16.0554,1
579,4302,29,,,,,,0
580,30,30,,,,,,0
581,308,30,,,,,,0
582,496,30,,,,,,0
583,722,30,,,,,,0
584,1064,30,,,,,,0
585,1173,30,,,,,,0
586,1371,30,,,,,,0
587,1599,30,,,,,,0
588,1809,30,,,,,,0
589,2157,30,,,,,,0
590,2273,30,,,,,,0
591,2443,30,,,,,,0
592,2694,30,,,,,,0
593,2868,30,,,,,,0
594,3179,30,,,,,,0
595,3391,30,,,,,,0
596,3631,30,35.78187,12.2,11.3955,0.056,20.7379,1
597,3895,30,23.488142,9.2,7.4803,0.0182,6.7385,1
598,4161,30,,,,,,0
599,4311,30,39.080126,14.9,12.4459,0.0816,30.2119,1
600,31,31,36.68148,11.9,11.682,0.0574,21.2578,1
601,408,31,,,,,,0
602,502,31,34.982112,13.0,11.1408,0.057,21.1212,1
603,750,31,,,,,,0
604,1065,31,,,,,,0
605,1278,31,31.584004,12.7,10.0586,0.0454,16.8196,1
606,1406,31,39.979736,12.6,12.7324,0.0722,26.738,1
607,1648,31,,,,,,0
608,1859,31,,,,,,0
609,2133,31,,,,,,0
610,2364,31,34.782408,11.8,11.0772,0.0512,18.9531,1
611,2434,31,,,,,,0
612,2696,31,42.978122,12.2,13.6873,0.0808,29.9182,1
613,2904,31,39.479848,11.7,12.5732,0.0654,24.2113,1
