,individuo_id,progenie,cap,altura,dap,volume,ima,resistente
75,3481,4,,,,,,0
76,3667,4,,,,,,0
77,3948,4,40.479624,11.0,12.8916,0.0646,28.7159,1
78,4011,4,,,,,,0
79,4362,4,27.985878,10.3,8.9127,0.0289,12.8521,1
80,5,5,,,,,,0
81,439,5,,,,,,0
82,460,5,,,,,,0
83,761,5,,,,,,0
84,905,5,29.58508,9.7,9.422,0.0304,13.5262,1
85,1174,5,,,,,,0
86,1359,5,,,,,,0
87,1725,5,,,,,,0
88,1848,5,,,,,,0
89,1984,5,29.085192,8.5,9.2628,0.0258,11.4558,1
90,2366,5,,,,,,0
91,2505,5,,,,,,0
92,2858,5,30.984264,10.1,9.8676,0.0348,15.4477,1
93,2992,5,,,,,,0
94,3222,5,,,,,,0
95,3370,5,,,,,,0
96,3609,5,,,,,,0
97,3756,5,,,,,,0
98,4079,5,,,,,,0
99,4228,5,,,,,,0
100,6,6,29.484914,10.3,9.3901,0.0321,14.266,1
101,327,6,,,,,,0
102,584,6,,,,,,0
103,667,6,37.081202,10.9,11.8093,0.0537,23.8778,1
104,956,6,,,,,,0
105,1152,6,26.286824,10.2,8.3716,0.0253,11.2288,1
106,1374,6,,,,,,0
107,1719,6,,,,,,0
108,1853,6,,,,,,0
109,2187,6,,,,,,0
110,2413,6,27.48599,9.1,8.7535,0.0246,10.9528,1
111,2464,6,,,,,,0
112,2804,6,,,,,,0
113,2882,6,,,,,,0
114,3130,6,,,,,,0
115,3398,6,,,,,,0
116,3716,6,,,,,,0
117,3932,6,,,,,,0
118,3981,6,27.985878,10.9,8.9127,0.0306,13.6007,1
119,4291,6,26.186658,8.8,8.3397,0.0216,9.614,1
120,7,7,24.587456,7.7,7.8304,0.0167,7.4162,1
121,419,7,,,,,,0
122,449,7,27.48599,10.8,8.7535,0.0292,12.999,1
123,736,7,,,,,,0
124,899,7,14.592522,6.5,4.6473,0.005,2.2052,1
125,1239,7,31.484152,9.4,10.0268,0.0334,14.8446,1
126,1444,7,33.98265,11.0,10.8225,0.0455,20.2381,1
127,1544,7,30.284672,10.3,9.6448,0.0339,15.0502,1
128,1968,7,28.98534,10.2,9.231,0.0307,13.6526,1
129,2108,7,33.483076,10.5,10.6634,0.0422,18.7542,1
130,2373,7,,,,,,0
131,2608,7,,,,,,0
132,2738,7,,,,,,0
133,2997,7,34.982112,10.1,11.1408,0.0443,19.6914,1
134,3241,7,31.383986,10.1,9.9949,0.0357,15.849,1
135,3335,7,30.784246,10.9,9.8039,0.037,16.4569,1
136,3562,7,20.489756,8.6,6.5254,0.0129,5.7521,1
137,3762,7,27.985878,10.8,8.9127,0.0303,13.476,1
138,4175,7,22.18881,8.4,7.0665,0.0148,6.5888,1
139,4214,7,,,,,,0
140,8,8,27.985878,9.4,8.9127,0.0264,11.7291,1
141,332,8,30.384524,9.0,9.6766,0.0298,13.2376,1
142,483,8,25.986954,8.9,8.2761,0.0215,9.5754,1
143,820,8,,,,,,0
144,941,8,30.48469,10.6,9.7085,0.0353,15.6937,1
145,1238,8,34.982112,9.4,11.1408,0.0412,18.3267,1
146,1455,8,33.383224,9.6,10.6316,0.0384,17.0445,1
147,1552,8,31.284134,10.4,9.9631,0.0365,16.2159,1
148,1790,8,31.983726,10.5,10.1859,0.0385,17.1123,1
149,2167,8,,,,,,0
150,2328,8,,,,,,0
151,2522,8,,,,,,0
152,2678,8,32.583466,8.2,10.3769,0.0312,13.8698,1
153,2948,8,28.785322,9.5,9.1673,0.0282,12.5409,1
154,3165,8,32.083578,9.5,10.2177,0.0351,15.5795,1
155,3317,8,21.2892,11.1,6.78,0.018,8.015,1
156,3724,8,26.686546,10.1,8.4989,0.0258,11.4595,1
157,3742,8,23.687846,8.4,7.5439,0.0169,7.5092,1
158,4081,8,36.481462,10.1,11.6183,0.0482,21.4155,1
159,4390,8,34.182668,9.2,10.8862,0.0385,17.1262,1
160,9,9,,,,,,0
161,362,9,34.982112,11.8,11.1408,0.0518,23.0058,1
162,642,9,,,,,,0
163,666,9,40.379458,11.0,12.8597,0.0643,28.5743,1
164,881,9,34.982112,9.7,11.1408,0.0426,18.9116,1
165,1124,9,,,,,,0
166,1328,9,19.989868,3.9,6.3662,0.0056,2.4828,1
167,1637,9,36.481462,10.9,11.6183,0.052,23.1117,1
168,1817,9,36.281444,10.1,11.5546,0.0477,21.1814,1
169,2161,9,,,,,,0
170,2320,9,15.99202,8.9,5.093,0.0082,3.6262,1
171,2465,9,,,,,,0
172,2771,9,32.083578,11.9,10.2177,0.0439,19.5154,1
173,2914,9,,,,,,0
174,3109,9,37.081202,9.9,11.8093,0.0488,21.6872,1
175,3459,9,,,,,,0
176,3641,9,29.984802,9.8,9.5493,0.0316,14.0375,1
177,3864,9,21.688922,7.0,6.9073,0.0118,5.2461,1
178,4156,9,42.378382,10.7,13.4963,0.0689,30.6151,1
179,4367,9,23.488142,8.4,7.4803,0.0166,7.383,1
180,10,10,29.484914,9.0,9.3901,0.028,12.4654,1
181,299,10,,,,,,0
182,478,10,34.682556,11.0,11.0454,0.0474,21.0801,1
183,821,10,,,,,,0
184,1052,10,,,,,,0
185,1202,10,22.18881,8.2,7.0665,0.0145,6.4319,1
186,1361,10,19.78985,7.4,6.3025,0.0104,4.6172,1
187,1743,10,,,,,,0
188,1852,10,,,,,,0
189,1995,10,38.980274,11.7,12.4141,0.0637,28.3227,1
190,2326,10,32.683318,12.2,10.4087,0.0467,20.7623,1
191,2449,10,37.880646,11.9,12.0639,0.0612,27.2048,1
192,2793,10,31.983726,10.5,10.1859,0.0385,17.1123,1
193,3044,10,,,,,,0
194,3173,10,,,,,,0
195,3465,10,35.18213,11.6,11.2045,0.0515,22.8751,1
196,3661,10,27.985878,10.4,8.9127,0.0292,12.9769,1
197,3909,10,,,,,,0
198,4094,10,34.482538,10.6,10.9817,0.0452,20.08,1
199,4192,10,33.483076,10.8,10.6634,0.0434,19.2901,1
200,11,11,38.980274,11.2,12.4141,0.061,27.1124,1
201,253,11,41.07905,12.8,13.0825,0.0774,34.4123,1
202,524,11,39.879884,12.0,12.7006,0.0684,30.4052,1
203,669,11,39.379996,12.0,12.5414,0.0667,29.6479,1
204,1043,11,43.078288,11.9,13.7192,0.0792,35.1821,1
205,1227,11,37.980812,10.5,12.0958,0.0543,24.1311,1
206,1510,11,,,,,,0
207,1656,11,37.780794,11.3,12.0321,0.0578,25.697,1
208,1858,11,,,,,,0
209,2195,11,,,,,,0
210,2260,11,34.482538,11.9,10.9817,0.0507,22.5427,1
211,2461,11,37.480924,9.9,11.9366,0.0499,22.1574,1
212,2824,11,,,,,,0
213,3015,11,,,,,,0
214,3215,11,27.885712,10.3,8.8808,0.0287,12.7604,1
215,3353,11,34.482538,12.3,10.9817,0.0524,23.3004,1
216,3730,11,38.380534,12.7,12.2231,0.0671,29.8048,1
217,3850,11,,,,,,0
218,3992,11,,,,,,0
219,4386,11,,,,,,0
220,12,12,25.986954,9.5,8.2761,0.023,10.2209,1
221,416,12,,,,,,0
222,622,12,,,,,,0
223,745,12,,,,,,0
224,1022,12,32.483614,10.8,10.3451,0.0409,18.1556,1
225,1320,12,33.383224,11.2,10.6316,0.0447,19.8853,1
226,1452,12,,,,,,0
227,1642,12,,,,,,0
228,1874,12,20.589608,8.5,6.5572,0.0129,5.7408,1
229,2191,12,,,,,,0
230,2255,12,,,,,,0
231,2428,12,20.68946,8.8,6.589,0.0135,6.0013,1
232,2859,12,,,,,,0
233,2940,12,,,,,,0
234,3277,12,,,,,,0
235,3468,12,,,,,,0
236,3728,12,,,,,,0
237,3900,12,,,,,,0
238,4172,12,,,,,,0
239,4187,12,,,,,,0
240,13,13,,,,,,0
241,376,13,35.881722,11.4,11.4273,0.0526,23.3837,1
242,554,13,26.486528,9.1,8.4352,0.0229,10.1708,1
243,818,13,33.183206,11.8,10.5679,0.0466,20.7004,1
244,1076,13,,,,,,0
245,1201,13,,,,,,0
246,1523,13,,,,,,0
247,1625,13,,,,,,0
248,1936,13,32.083578,11.8,10.2177,0.0435,19.3514,1
249,2027,13,,,,,,0
250,2321,13,,,,,,0
251,2516,13,,,,,,0
252,2688,13,36.181592,11.0,11.5228,0.0516,22.9419,1
253,3001,13,,,,,,0
254,3090,13,,,,,,0
255,3519,13,,,,,,0
256,3712,13,34.482538,11.1,10.9817,0.0473,21.0272,1
257,3744,13,,,,,,0
258,3997,13,,,,,,0
259,4256,13,37.980812,11.3,12.0958,0.0584,25.9696,1
260,14,14,29.984802,9.5,9.5493,0.0306,13.6077,1
261,393,14,40.279606,11.3,12.8279,0.0657,29.2085,1
262,516,14,30.984264,10.0,9.8676,0.0344,15.2948,1
263,691,14,31.983726,10.3,10.1859,0.0378,16.7864,1
264,1017,14,33.782946,10.8,10.7589,0.0442,19.6371,1
265,1181,14,,,,,,0
266,1519,14,26.786398,9.3,8.5307,0.0239,10.631,1
267,1621,14,18.890554,8.1,6.0161,0.0104,4.605,1
268,1784,14,,,,,,0
269,2115,14,30.584542,11.0,9.7403,0.0369,16.3929,1
270,2232,14,19.390128,8.2,6.1752,0.0111,4.9118,1
271,2436,14,27.586156,10.9,8.7854,0.0297,13.2149,1
272,2713,14,,,,,,0
273,2906,14,24.487604,9.5,7.7986,0.0204,9.0756,1
274,3082,14,32.083578,12.3,10.2177,0.0454,20.1714,1
275,3441,14,28.68547,11.1,9.1355,0.0327,14.5515,1
276,3686,14,30.784246,10.6,9.8039,0.036,16.004,1
277,3821,14,,,,,,0
278,4012,14,35.981888,10.6,11.4592,0.0492,21.8641,1
279,4267,14,32.683318,9.7,10.4087,0.0371,16.5077,1
280,15,15,36.68148,11.3,11.682,0.0545,24.2232,1
281,241,15,30.784246,10.5,9.8039,0.0357,15.853,1
282,609,15,,,,,,0
283,662,15,28.98534,9.9,9.231,0.0298,13.2511,1
284,1025,15,29.984802,10.8,9.5493,0.0348,15.4699,1
285,1296,15,,,,,,0
286,1391,15,,,,,,0
287,1698,15,29.58508,10.6,9.422,0.0333,14.7812,1
288,1807,15,,,,,,0
289,2048,15,27.386138,9.1,8.7217,0.0245,10.8733,1
290,2309,15,30.48469,10.1,9.7085,0.0336,14.9534,1
291,2612,15,29.684932,9.6,9.4538,0.0303,13.4773,1
292,2764,15,,,,,,0
293,2915,15,33.483076,9.6,10.6634,0.0386,17.1467,1
294,3258,15,20.98933,7.5,6.6845,0.0118,5.264,1
295,3340,15,24.987178,10.7,7.9577,0.0239,10.6435,1
296,3634,15,,,,,,0
297,3761,15,30.18482,11.9,9.613,0.0389,17.2735,1
298,4148,15,30.284672,10.5,9.6448,0.0345,15.3424,1
299,4282,15,26.986416,10.3,8.5944,0.0269,11.9505,1
300,16,16,36.98135,9.2,11.7775,0.0451,20.0452,1
301,316,16,39.979736,12.0,12.7324,0.0688,30.5577,1
302,619,16,,,,,,0
303,675,16,19.989868,6.4,6.3662,0.0092,4.0744,1
304,1011,16,26.986416,9.2,8.5944,0.024,10.6742,1
305,1279,16,30.48469,8.8,9.7085,0.0293,13.0287,1
306,1362,16,38.780256,10.1,12.3504,0.0544,24.1994,1
307,1629,16,,,,,,0
308,1819,16,,,,,,0
309,2086,16,,,,,,0
310,2394,16,,,,,,0
311,2531,16,21.988792,9.1,7.0028,0.0158,7.0098,1
312,2844,16,34.982112,11.0,11.1408,0.0483,21.4461,1
313,2978,16,35.78187,10.3,11.3955,0.0473,21.0099,1
314,3234,16,34.982112,10.7,11.1408,0.0469,20.8612,1
315,3431,16,30.48469,10.7,9.7085,0.0356,15.8418,1
316,3652,16,28.98534,10.3,9.231,0.031,13.7865,1
317,3894,16,33.582928,12.5,10.6952,0.0505,22.4599,1
318,4072,16,28.485452,9.0,9.0718,0.0262,11.6346,1
319,4316,16,28.285748,9.8,9.0082,0.0281,12.4916,1
320,17,17,39.479848,10.6,12.5732,0.0592,26.3221,1
321,336,17,31.584004,10.3,10.0586,0.0368,16.3694,1
322,580,17,,,,,,0
323,866,17,,,,,,0
324,984,17,34.58239,10.1,11.0135,0.0433,19.2439,1
325,1194,17,33.383224,11.0,10.6316,0.0439,19.5302,1
326,1413,17,,,,,,0
327,1702,17,36.781332,11.5,11.7138,0.0558,24.7864,1
328,1826,17,21.389052,5.5,6.8118,0.009,4.0088,1
329,2178,17,,,,,,0
330,2274,17,,,,,,0
331,2603,17,,,,,,0
332,2686,17,,,,,,0
333,2972,17,7.99601,4.2,2.5465,0.001,0.4278,1
334,3267,17,,,,,,0
335,3425,17,,,,,,0
336,3735,17,27.985878,8.3,8.9127,0.0233,10.3565,1
337,3935,17,22.988254,7.7,7.3211,0.0146,6.4829,1
338,4122,17,32.583466,8.2,10.3769,0.0312,13.8698,1
339,4193,17,,,,,,0
340,18,18,,,,,,0
341,309,18,,,,,,0
342,518,18,,,,,,0
343,826,18,30.284672,10.2,9.6448,0.0335,14.9041,1
344,1089,18,,,,,,0
345,1307,18,31.084116,9.9,9.8994,0.0343,15.2397,1
346,1384,18,,,,,,0
347,1705,18,,,,,,0
348,1762,18,,,,,,0
349,2090,18,17.990944,9.2,5.7296,0.0107,4.7441,1
350,2300,18,23.987716,9.5,7.6394,0.0196,8.709,1
351,2500,18,,,,,,0
352,2848,18,,,,,,0
353,3036,18,,,,,,0
354,3189,18,,,,,,0
355,3390,18,16.891316,7.6,5.3794,0.0078,3.4547,1
356,3694,18,,,,,,0
357,3960,18,,,,,,0
358,3993,18,,,,,,0
359,4208,18,36.98135,10.6,11.7775,0.052,23.0956,1
360,19,19,36.08174,11.1,11.491,0.0518,23.0228,1
361,223,19,33.782946,9.5,10.7589,0.0389,17.2734,1
362,461,19,,,,,,0
363,806,19,,,,,,0
364,986,19,,,,,,0
365,1254,19,,,,,,0
366,1325,19,25.586918,8.0,8.1487,0.0188,8.3443,1
367,1589,19,,,,,,0
368,1964,19,,,,,,0
369,2180,19,38.080664,11.7,12.1276,0.0608,27.0306,1
370,2340,19,,,,,,0
371,2521,19,,,,,,0
372,2746,19,32.983188,9.8,10.5042,0.0382,16.9853,1
373,3031,19,,,,,,0
374,3286,19,,,,,,0
375,3485,19,,,,,,0
376,3722,19,36.98135,10.7,11.7775,0.0525,23.3135,1
377,3947,19,,,,,,0
378,4112,19,29.984802,10.8,9.5493,0.0348,15.4699,1
379,4319,19,15.99202,7.0,5.093,0.0064,2.8521,1
380,20,20,32.483614,9.5,10.3451,0.0359,15.9702,1
381,225,20,28.285748,9.8,9.0082,0.0281,12.4916,1
382,589,20,35.981888,12.2,11.4592,0.0566,25.1643,1
383,694,20,30.584542,11.0,9.7403,0.0369,16.3929,1
384,1030,20,22.48868,8.7,7.162,0.0158,7.0098,1
385,1140,20,27.985878,9.9,8.9127,0.0278,12.353,1
386,1502,20,29.984802,9.7,9.5493,0.0313,13.8942,1
387,1740,20,,,,,,0
388,1917,20,17.591222,9.2,5.6023,0.0102,4.5356,1
389,2036,20,,,,,,0
390,2419,20,19.989868,9.5,6.3662,0.0136,6.0479,1
391,2490,20,,,,,,0
392,2773,20,37.780794,12.2,12.0321,0.0624,27.7436,1
393,2943,20,,,,,,0
394,3174,20,27.985878,10.9,8.9127,0.0306,13.6007,1
395,3355,20,,,,,,0
396,3556,20,28.08573,11.6,8.9445,0.0328,14.5778,1
397,3772,20,25.986954,9.5,8.2761,0.023,10.2209,1
398,4101,20,34.482538,11.2,10.9817,0.0477,21.2166,1
399,4384,20,31.184282,10.6,9.9313,0.037,16.4223,1
400,21,21,27.586156,9.8,8.7854,0.0267,11.8813,1
401,252,21,22.48868,8.3,7.162,0.015,6.6875,1
402,628,21,34.782408,11.0,11.0772,0.0477,21.2017,1
403,857,21,36.68148,11.3,11.682,0.0545,24.2232,1
404,1003,21,25.986954,9.3,8.2761,0.0225,10.0058,1
405,1223,21,29.984802,9.6,9.5493,0.0309,13.751,1
406,1451,21,29.484914,10.8,9.3901,0.0337,14.9585,1
407,1659,21,31.983726,11.8,10.1859,0.0433,19.231,1
408,1833,21,,,,,,0
409,2054,21,,,,,,0
410,2268,21,24.987178,10.1,7.9577,0.0226,10.0467,1
411,2526,21,30.18482,9.3,9.613,0.0304,13.4995,1
412,2715,21,,,,,,0
413,2989,21,34.782408,11.8,11.0772,0.0512,22.7437,1
414,3217,21,15.39228,7.0,4.902,0.0059,2.6422,1
415,3364,21,,,,,,0
416,3670,21,32.683318,10.6,10.4087,0.0406,18.0394,1
417,3861,21,22.988254,8.9,7.3211,0.0169,7.4932,1
418,4029,21,30.48469,10.7,9.7085,0.0356,15.8418,1
419,4248,21,36.481462,11.5,11.6183,0.0549,24.3839,1
420,22,22,,,,,,0
421,360,22,28.485452,11.2,9.0718,0.0326,14.4786,1
422,450,22,32.283596,11.2,10.2814,0.0418,18.597,1
423,877,22,33.483076,11.8,10.6634,0.0474,21.0762,1
424,906,22,36.08174,9.8,11.491,0.0457,20.3264,1
425,1245,22,31.983726,10.5,10.1859,0.0385,17.1123,1
426,1370,22,,,,,,0
427,1660,22,28.08573,9.5,8.9445,0.0269,11.9387,1
428,1793,22,40.279606,12.1,12.8279,0.0704,31.2763,1
429,2016,22,34.982112,11.1,11.1408,0.0487,21.6411,1
430,2298,22,,,,,,0
431,2551,22,34.482538,11.0,10.9817,0.0469,20.8378,1
432,2823,22,,,,,,0
433,2863,22,42.178678,10.3,13.4327,0.0657,29.1932,1
434,3186,22,38.980274,10.7,12.4141,0.0583,25.902,1
435,3504,22,28.285748,10.8,9.0082,0.031,13.7663,1
436,3662,22,36.181592,11.9,11.5228,0.0558,24.819,1
437,3804,22,34.28252,10.9,10.918,0.0459,20.4096,1
438,4018,22,31.883874,11.0,10.1541,0.0401,17.8153,1
439,4355,22,28.98534,10.4,9.231,0.0313,13.9203,1
440,23,23,34.88226,10.2,11.109,0.0445,19.7729,1
441,303,23,30.784246,10.0,9.8039,0.034,15.0981,1
442,491,23,42.778418,11.1,13.6237,0.0728,32.3616,1
443,709,23,35.881722,10.3,11.4273,0.0475,21.1274,1
444,1007,23,30.48469,9.5,9.7085,0.0316,14.0651,1
445,1249,23,41.97866,11.0,13.369,0.0695,30.8824,1
446,1531,23,43.17814,11.6,13.751,0.0775,34.4545,1
447,1615,23,38.980274,11.9,12.4141,0.0648,28.8069,1
448,1779,23,39.979736,10.6,12.7324,0.0607,26.9927,1
449,2103,23,39.379996,11.8,12.5414,0.0656,29.1538,1
450,2222,23,31.983726,10.3,10.1859,0.0378,16.7864,1
451,2424,23,30.984264,10.6,9.8676,0.0365,16.2125,1
452,2808,23,35.981888,9.7,11.4592,0.045,20.0077,1
453,3034,23,30.784246,10.5,9.8039,0.0357,15.853,1
454,3103,23,32.183744,10.2,10.2496,0.0379,16.8319,1
455,3337,23,35.981888,11.1,11.4592,0.0515,22.8954,1
456,3598,23,35.482,11.5,11.3,0.0519,23.0661,1
457,3801,23,30.384524,10.3,9.6766,0.0341,15.1497,1
458,4080,23,37.081202,10.1,11.8093,0.0498,22.1253,1
459,4215,23,22.288662,8.5,7.0983,0.0151,6.7274,1
460,24,24,30.48469,10.0,9.7085,0.0333,14.8054,1
461,370,24,49.174912,12.5,15.6608,0.1084,48.1571,1
462,541,24,32.983188,9.7,10.5042,0.0378,16.812,1
463,704,24,36.481462,10.8,11.6183,0.0515,22.8997,1
464,901,24,37.381072,12.3,11.9048,0.0616,27.3822,1
465,1128,24,29.484914,9.9,9.3901,0.0309,13.712,1
466,1500,24,28.98534,9.9,9.231,0.0298,13.2511,1
467,1543,24,39.280144,10.2,12.5096,0.0564,25.0729,1
468,1896,24,24.387752,8.8,7.7668,0.0188,8.3384,1
469,2114,24,33.483076,10.2,10.6634,0.041,18.2184,1
470,2303,24,,,,,,0
471,2466,24,36.08174,11.0,11.491,0.0513,22.8154,1
472,2748,24,,,,,,0
473,3062,24,,,,,,0
474,3221,24,34.982112,11.1,11.1408,0.0487,21.6411,1
475,3369,24,35.581852,11.3,11.3318,0.0513,22.7928,1
476,3725,24,31.983726,11.0,10.1859,0.0403,17.9272,1
477,3896,24,41.479086,12.0,13.2099,0.074,32.8926,1
478,4022,24,34.182668,11.4,10.8862,0.0477,21.2216,1
479,4320,24,33.483076,10.4,10.6634,0.0418,18.5756,1
480,25,25,33.68278,11.0,10.727,0.0447,19.8826,1
481,339,25,37.780794,11.3,12.0321,0.0578,25.697,1
482,477,25,31.983726,10.3,10.1859,0.0378,16.7864,1
483,861,25,32.483614,10.6,10.3451,0.0401,17.8194,1
484,885,25,31.284134,8.9,9.9631,0.0312,13.8771,1
485,1200,25,,,,,,0
486,1522,25,36.281444,11.1,11.5546,0.0524,23.2786,1
487,1678,25,35.682018,11.9,11.3637,0.0543,24.1381,1
488,1940,25,39.379996,12.2,12.5414,0.0678,30.142,1
489,2034,25,,,,,,0
490,2310,25,35.981888,11.6,11.4592,0.0538,23.9267,1
491,2514,25,,,,,,0
492,2766,25,,,,,,0
493,2881,25,,,,,,0
494,3122,25,39.979736,11.9,12.7324,0.0682,30.3031,1
495,3400,25,22.48868,10.0,7.162,0.0181,8.0572,1
496,3629,25,35.981888,12.2,11.4592,0.0566,25.1643,1
497,3938,25,37.081202,11.9,11.8093,0.0587,26.0684,1
498,4139,25,36.181592,10.8,11.5228,0.0507,22.5248,1
499,4337,25,41.179216,12.4,13.1144,0.0754,33.4993,1
500,26,26,32.983188,10.5,10.5042,0.0409,18.1986,1
501,237,26,,,,,,0
502,475,26,32.883336,10.5,10.4724,0.0407,18.0884,1
503,765,26,35.382148,10.1,11.2682,0.0453,20.1441,1
504,1035,26,32.983188,9.8,10.5042,0.0382,16.9853,1
505,1175,26,,,,,,0
506,1428,26,,,,,,0
507,1619,26,,,,,,0
508,1938,26,21.988792,8.4,7.0028,0.0146,6.4706,1
509,2175,26,,,,,,0
510,2338,26,36.581314,10.6,11.6501,0.0508,22.5989,1
511,2573,26,35.581852,9.2,11.3318,0.0418,18.557,1
512,2809,26,36.38161,9.6,11.5865,0.0455,20.2439,1
513,2986,26,39.979736,11.5,12.7324,0.0659,29.2845,1
514,3225,26,36.281444,11.1,11.5546,0.0524,23.2786,1
515,3368,26,38.480386,11.3,12.2549,0.06,26.6575,1
516,3524,26,34.28252,7.4,10.918,0.0312,13.8561,1
517,3807,26,19.689998,7.8,6.2707,0.0108,4.8178,1
518,4171,26,36.481462,10.3,11.6183,0.0491,21.8395,1
519,4250,26,36.481462,11.9,11.6183,0.0568,25.2321,1
520,27,27,32.383448,11.0,10.3132,0.0414,18.3782,1
521,244,27,28.585618,10.8,9.1037,0.0316,14.0597,1
522,510,27,26.486528,8.0,8.4352,0.0201,8.9413,1
523,812,27,29.085192,11.2,9.2628,0.034,15.0947,1
524,994,27,42.978122,10.7,13.6873,0.0708,31.4877,1
525,1313,27,,,,,,0
526,1351,27,,,,,,0
527,1661,27,27.985878,10.5,8.9127,0.0295,13.1016,1
528,1935,27,24.587456,11.0,7.8304,0.0238,10.5946,1
529,2079,27,,,,,,0
530,2368,27,,,,,,0
531,2634,27,38.180516,11.2,12.1594,0.0585,26.0115,1
532,2742,27,,,,,,0
533,3046,27,,,,,,0
534,3293,27,26.486528,9.2,8.4352,0.0231,10.2825,1
535,3432,27,28.885488,11.4,9.1992,0.0341,15.1538,1
536,3577,27,32.783484,12.2,10.4406,0.047,20.8895,1
537,3925,27,28.485452,10.0,9.0718,0.0291,12.9274,1
538,4131,27,28.98534,12.9,9.231,0.0388,17.2666,1
539,4183,27,27.386138,9.6,8.7217,0.0258,11.4708,1
540,28,28,37.980812,11.8,12.0958,0.061,27.1187,1
541,323,28,28.485452,10.2,9.0718,0.0297,13.1859,1
542,522,28,,,,,,0
543,835,28,,,,,,0
544,992,28,29.58508,9.4,9.422,0.0295,13.1078,1
545,1167,28,,,,,,0
546,1456,28,,,,,,0
547,1728,28,32.383448,11.4,10.3132,0.0429,19.0465,1
548,1828,28,,,,,,0
549,2148,28,,,,,,0
550,2286,28,,,,,,0
551,2499,28,,,,,,0
552,2856,28,32.683318,9.4,10.4087,0.036,15.9972,1
553,2872,28,33.98265,11.2,10.8225,0.0464,20.6061,1
554,3108,28,,,,,,0
555,3412,28,24.187734,7.5,7.7031,0.0157,6.9906,1
556,3653,28,19.989868,8.9,6.3662,0.0127,5.6659,1
557,3946,28,26.186658,8.6,8.3397,0.0211,9.3955,1
